source,target,type,weight
MrRamTweets,cricketcomau,mention,0.5
Metty38,ecb,tweet,1.0
chrisevo1,ecb,tweet,1.0
tomp1987,ecb,tweet,1.0
cambo691,ecb,tweet,1.0
Hazy_73,ecb,tweet,1.0
grumpyexpatdad,ecb,tweet,1.0
iwearahalo2,ecb,tweet,1.0
KirkRants,ecb,tweet,1.0
MacknessJamie,ecb,tweet,1.0
smflower,ecb,tweet,1.0
mandmflem,ecb,tweet,1.0
APS999999,ecb,tweet,1.0
michalsnobr,iDNEScz,mention,0.5
MMuddasir20,ecb,tweet,1.0
JohninBrussels,ecb,tweet,1.0
RayBennison1,ecb,tweet,1.0
RayBennison1,ECB_cricket,mention,0.5
RayBennison1,englandcricket,mention,0.5
RayBennison1,bbctms,mention,0.5
RayBennison1,SkyCricket,mention,0.5
RayBennison1,btsportcricket,mention,0.5
serrallonga6711,luisjav44152468,mention,0.5
EKnuffer,JozefDeneuter,mention,0.5
EKnuffer,wimgrommen,mention,0.5
EKnuffer,destandaard,mention,0.5
Jasper_4_36,ecb,tweet,1.0
waltzingwithsin,ecb,tweet,1.0
EKnuffer,VIMMarc,mention,0.5
EKnuffer,lucgeerts,mention,0.5
GunnRunner420,ecb,tweet,1.0
GunnRunner420,ESPNcricinfo,mention,0.5
wideballwillie,ecb,tweet,1.0
wideballwillie,ECB_cricket,mention,0.5
connor_warwick7,ecb,tweet,1.0
joooeyyyj,ecb,tweet,1.0
CricketZayed,ecb,tweet,1.0
nnis_sports,AzeemRafiq30,mention,0.5
nnis_sports,ECB_cricket,mention,0.5
nnis_sports,YorkshireCCC,mention,0.5
Golden_Eagle___,ecb,tweet,1.0
Golden_Eagle___,englandcricket,mention,0.5
balls_grinding,ecb,tweet,1.0
GeoffCarter1985,ecb,tweet,1.0
batstone12,ecb,tweet,1.0
batstone12,ECB_cricket,mention,0.5
THET00NB0Y,ecb,tweet,1.0
srivatsan007,ecb,tweet,1.0
Soham0000371111,ecb,tweet,1.0
BhavPatelMBA,unusual_whales,mention,0.5
BhavPatelMBA,WSJ,mention,0.5
BhavPatelMBA,NickTimiraos,mention,0.5
LocutorRafaLeal,ecb,tweet,1.0
onswereldje,ecb,tweet,1.0
onswereldje,lientje1967,mention,0.5
onswereldje,KHN,mention,0.5
Cricketjim84,ECB_cricket,mention,0.5
smukster,Isabel_Schnabel,mention,0.5
smukster,SZ,mention,0.5
smukster,ecb,mention,0.5
stefan_jauch,SZ,mention,0.5
walaspal,ecb,tweet,1.0
walaspal,ecb,mention,0.5
walaspal,Isabel_Schnabel,mention,0.5
walaspal,SZ,mention,0.5
ecb,SZ,mention,0.5
TonyHolmes4,ecb,tweet,1.0
TonyHolmes4,BBCSport,mention,0.5
TonyHolmes4,bbctms,mention,0.5
andrejs_zlobins,ecb,tweet,1.0
sandy_budhiraja,ecb,tweet,1.0
sandy_budhiraja,MichaelVaughan,mention,0.5
sportcal,SkySports,mention,0.5
sappige,Net_Arts,mention,0.5
LegoHoarder,ecb,tweet,1.0
onzenormennu,ecb,tweet,1.0
onzenormennu,SpraakmakersOp1,mention,0.5
onzenormennu,SanneWallis,mention,0.5
Attila_The_Khan,ecb,tweet,1.0
Attila_The_Khan,BBCSport,mention,0.5
CaptDrimmie,ecb,tweet,1.0
hejost67,NOS,mention,0.5
hejost67,GerritHiemstra,mention,0.5
MorgenVrijman,Appdeicon7,mention,0.5
MorgenVrijman,Gebraad10,mention,0.5
KlausMPeitzsch,ecb,tweet,1.0
Janekelly25,ecb,tweet,1.0
Janekelly25,BBCBreakfast,mention,0.5
rishabh_pan,ecb,tweet,1.0
CricIndiaShow,ecb,tweet,1.0
CricIndiaShow,ECB_cricket,mention,0.5
yoshiki7111,ecb,tweet,1.0
coolsmedia_,ecb,tweet,1.0
coolsmedia_,ECB_cricket,mention,0.5
BullivanJohn,MichaelAArouet,mention,0.5
BullivanJohn,BittelJulien,mention,0.5
UNIQUE_ABHISHEK,ecb,tweet,1.0
UNIQUE_ABHISHEK,ECB_cricket,mention,0.5
ZombiLiving,RuleXRP,mention,0.5
TwycrossCC,TailendersHub,mention,0.5
FactSet,ecb,tweet,1.0
InsightviewEu,Reuters,mention,0.5
Ingebor86819518,lexhoogduin,mention,0.5
Ingebor86819518,ecb,mention,0.5
LazardFM,ecb,tweet,1.0
stevegreen39,ecb,tweet,1.0
andypssl,ecb,tweet,1.0
TwycrossCC,landrcl,mention,0.5
tigeryi98,ecb,tweet,1.0
DreadBong0,ecb,tweet,1.0
DreadBong0,gverdian,mention,0.5
DanWalksUTV,ecb,tweet,1.0
TsooJoosT,vanranstmarc,mention,0.5
TsooJoosT,LuytenCarina,mention,0.5
100millionBTC,ecb,mention,0.5
Privacy_Knight,ecb,tweet,1.0
Privacy_Knight,AndersonAfDMdEP,mention,0.5
Privacy_Knight,Isabel_Schnabel,mention,0.5
Privacy_Knight,Lagarde,mention,0.5
Jet18852739,ecb,tweet,1.0
Jet18852739,JuisteAntwoord,mention,0.5
Jet18852739,ecb,mention,0.5
JosephGMoran,ecb,tweet,1.0
JosephGMoran,POLITICOEurope,mention,0.5
PalingRobert,ecb,tweet,1.0
PalingRobert,NUnl,mention,0.5
AndersonAfDMdEP,Isabel_Schnabel,mention,0.5
Alaturka_Futbol,mahfiegilmez,mention,0.5
Siria_Angino,ecb,tweet,1.0
Siria_Angino,simonfmee,mention,0.5
Siria_Angino,GabrielGlockler,mention,0.5
jasperwillem,ecb,tweet,1.0
shujatali,alex_duffell,mention,0.5
chroom,RogerAMMErnst,mention,0.5
TIMGOLDFINCH,Macroprupolicy,mention,0.5
seventy4ak,ecb,tweet,1.0
stanjourdan,Isabel_Schnabel,mention,0.5
stanjourdan,ericlonners,mention,0.5
stanjourdan,economistmeg,mention,0.5
PolitwoopsNL,ecb,tweet,1.0
ecb,federalreserve,mention,0.5
CricketFanatik,IPL,mention,0.5
gbponz,FurfariSamuele,mention,0.5
acemaxx,PhilippaSigl,mention,0.5
otvnews,ecb,tweet,1.0
EP_ThinkTank,othmar_karas,mention,0.5
mtmalinen,SuomenPankki,mention,0.5
Gion_Gion,ecb,tweet,1.0
Gion_Gion,batchelorshow,mention,0.5
Gion_Gion,josephsternberg,mention,0.5
Gion_Gion,WSJopinion,mention,0.5
Gion_Gion,Audioboom,mention,0.5
jakub_mensik17,ecb,tweet,1.0
JW_Research2016,ecb,tweet,1.0
DerekLawless33,ecb,tweet,1.0
soetersnico,ecb,mention,0.5
soetersnico,telegraaf,mention,0.5
DanielWicharz,InvestingDE,mention,0.5
JanWues,GuntherSchnabl,mention,0.5
Info53681772,DeItaone,mention,0.5
LeCorbe71272244,ecb,tweet,1.0
hejost67,andriesgknevel,mention,0.5
hejost67,CPBnl,mention,0.5
hejost67,PvdA,mention,0.5
hejost67,groenlinks,mention,0.5
FinanceMere,ecb,tweet,1.0
skingers,ecb,tweet,1.0
skingers,ramonagusta,mention,0.5
justgroovy20th,ecb,tweet,1.0
BullivanJohn,Schuldensuehner,mention,0.5
RichardBoersen,andriesgknevel,mention,0.5
RichardBoersen,CPBnl,mention,0.5
RichardBoersen,PieterOmtzigt,mention,0.5
RichardBoersen,PvdA,mention,0.5
RichardBoersen,groenlinks,mention,0.5
Uc5Satir,ecb,tweet,1.0
npmpix,ecb,tweet,1.0
TwycrossCC,PictureSporting,mention,0.5
fx_onrai,ecb,tweet,1.0
stefan_jauch,Lagarde,mention,0.5
CAPITALRADIOB,RAMONFORCADA,mention,0.5
CAPITALRADIOB,Bankinter,mention,0.5
CAPITALRADIOB,xtbes,mention,0.5
stefan_jauch,bundesbank,mention,0.5
RufasKe,ecb,tweet,1.0
Goldtwatter,PieterOmtzigt,mention,0.5
mfuller4577,ecb,tweet,1.0
jlishawa,ecb,tweet,1.0
novinite_com,ecb,tweet,1.0
novinite_com,ecb,mention,0.5
Jerwolt,ecb,tweet,1.0
Jerwolt,VanZuchtelen,mention,0.5
chris_metcalfe1,ecb,tweet,1.0
euronomics,sole24ore,mention,0.5
ecb,sole24ore,mention,0.5
roansub,ecb,tweet,1.0
UnravelSocial,ecb,tweet,1.0
LNGeconomist,ecb,tweet,1.0
keithwalton1,ecb,tweet,1.0
keithwalton1,Cricket_Things,mention,0.5
ecb,LesEchos,mention,0.5
VSoien,abogdashin,mention,0.5
BakerMcGER,FWiebe,mention,0.5
BakerMcGER,Jan_Mallien,mention,0.5
BakerMcGER,Isabel_Schnabel,mention,0.5
TwycrossCC,jimmy9,mention,0.5
TwycrossCC,stevesmith49,mention,0.5
NickGiva,ecb,tweet,1.0
EKnuffer,filtim1,mention,0.5
h_rollinger,ecb,tweet,1.0
h_rollinger,GoldTelegraph_,mention,0.5
GivingCuppa,ecb,tweet,1.0
MacroTechnicals,ecb,tweet,1.0
THECEOPUB,ecb,tweet,1.0
THECEOPUB,THECEOPUB,mention,0.5
Roosendaler,ansbouter,mention,0.5
Roosendaler,Jan_Born,mention,0.5
Roosendaler,accountant_nl,mention,0.5
etfgundem,ecb,tweet,1.0
Jerwolt,LavieJanRoos,mention,0.5
TatjanaWeller,ecb,tweet,1.0
TatjanaWeller,Schuldensuehner,mention,0.5
ThomasSigmund,BdSteuerzahler,mention,0.5
BrutalSportz,ecb,tweet,1.0
mcgeown_mike,ecb,tweet,1.0
47leakiM,EcommunistForum,mention,0.5
AnimalFarmHetZe,PvanHouwelingen,mention,0.5
mnicoletos,trader8CTA,mention,0.5
mnicoletos,IceCapGlobal,mention,0.5
mnicoletos,ecb,mention,0.5
OAgretti,ecb,tweet,1.0
OAgretti,durezzadelviver,mention,0.5
KamKazemi,ecb,tweet,1.0
BullivanJohn,RobinBrooksIIF,mention,0.5
BullivanJohn,ErikFossing,mention,0.5
BarryRight2,EU_Commission,mention,0.5
BarryRight2,EUparliament,mention,0.5
NitinKa52703950,ecb,tweet,1.0
NitinKa52703950,ECB_cricket,mention,0.5
Teldra2,aeberman12,mention,0.5
fUnKyCaLvIn,ecb,tweet,1.0
fUnKyCaLvIn,ECB_cricket,mention,0.5
fUnKyCaLvIn,duncalump,mention,0.5
fUnKyCaLvIn,MichaelVaughan,mention,0.5
fUnKyCaLvIn,bbctms,mention,0.5
officialsky247,ecb,tweet,1.0
GFXFTs,focusonline,mention,0.5
Marcozanni86,FT,mention,0.5
JosGallacher,ecb,tweet,1.0
JosGallacher,FT,mention,0.5
SatvikSehgal,ecb,tweet,1.0
TwycrossCC,root66,mention,0.5
TwycrossCC,NutsMagOnline,mention,0.5
ryglobal,ecb,tweet,1.0
ryglobal,RobinBrooksIIF,mention,0.5
IQStockMarket,ecb,tweet,1.0
whoiskishor,ecb,tweet,1.0
whoiskishor,jackleach1991,mention,0.5
whoiskishor,MichaelVaughan,mention,0.5
whoiskishor,KP24,mention,0.5
Sconna13,bbctms,mention,0.5
PradeepBastola,ecb,tweet,1.0
PradeepBastola,benstokes38,mention,0.5
itz_pavan,ecb,tweet,1.0
the_comentator,ecb,tweet,1.0
the_comentator,CricketAus,mention,0.5
the_comentator,ECB_cricket,mention,0.5
ProudtobeGreek3,ecb,tweet,1.0
ProudtobeGreek3,vonderleyen,mention,0.5
ProudtobeGreek3,EBA_News,mention,0.5
HartHarty64,TheBarmyArmy,mention,0.5
VIDITGUPTA,ecb,tweet,1.0
Energy_Tidbits,ecb,tweet,1.0
Energy_Tidbits,Isabel_Schnabel,mention,0.5
Energy_Tidbits,MAmdorsky,mention,0.5
dannufc92,ecb,tweet,1.0
andrew_buck,ecb,tweet,1.0
GiovanniOsserv1,ecb,tweet,1.0
GiovanniOsserv1,INArteCarloDoss,mention,0.5
jkBaltzersen,ecb,tweet,1.0
GFXFTs,Isabel_Schnabel,mention,0.5
thorp3y,ecb,tweet,1.0
ecb,ASSAMeeting,mention,0.5
th_boug,ecb,tweet,1.0
th_boug,Papaws13,mention,0.5
th_boug,vrtnws,mention,0.5
ADITYAS82641203,ecb,tweet,1.0
ADITYAS82641203,zeerajasthan_,mention,0.5
ADITYAS82641203,RounakVyas15,mention,0.5
ADITYAS82641203,BikanerDm,mention,0.5
HarrisSamaras,ecb,mention,0.5
HarrisSamaras,rtenews,mention,0.5
HugoHaasen,thierrybaudet,mention,0.5
HugoHaasen,HanTenBroeke,mention,0.5
HugoHaasen,nausicaamarbe,mention,0.5
HugoHaasen,ZihniOzdil,mention,0.5
ISABELNET_SA,BofAML,mention,0.5
amitg13,ecb,tweet,1.0
amitg13,bhogleharsha,mention,0.5
amitg13,joybhattacharj,mention,0.5
amitg13,sunandanlele,mention,0.5
Protect_World16,JuisteAntwoord,mention,0.5
Mr_Markets,NorthmanTrader,mention,0.5
Mr_Markets,ecb,mention,0.5
ecb,rtenews,mention,0.5
JuleHinrichs,lexhoogduin,mention,0.5
JuleHinrichs,edinmujagic,mention,0.5
cricdrugs,ecb,tweet,1.0
UnawareTrader,ecb,tweet,1.0
UnawareTrader,textranquilo,mention,0.5
CarlosDSO,ecb,tweet,1.0
CarlosDSO,ECBahia,mention,0.5
EagleFXTrading,ecb,tweet,1.0
Ingebor86819518,trouw,mention,0.5
todaylatestnews,ecb,tweet,1.0
DamienvdZwan,ecb,tweet,1.0
PhilippePissens,ecb,tweet,1.0
HarrisSamaras,Reuters,mention,0.5
HarrisSamaras,rte,mention,0.5
BarkowConsult,bundesbank,mention,0.5
UnawareTrader,WSJ,mention,0.5
nkashimpuria9,ecb,tweet,1.0
bancaditalia,ecb,mention,0.5
rocketbailey,ecb,tweet,1.0
47leakiM,markets,mention,0.5
alexey_taranin,rte,mention,0.5
CJ_invests,ecb,tweet,1.0
perzelmeier,Hedgeye,mention,0.5
ThHuisen,ecb,tweet,1.0
ThHuisen,PieterOmtzigt,mention,0.5
ThHuisen,ecb,mention,0.5
TimminsBear,DeItaone,mention,0.5
MarkHBraith,ecb,tweet,1.0
MarkHBraith,OldManZack,mention,0.5
platty82639487,WiseyCabby,mention,0.5
theOneShra1,ecb,tweet,1.0
theOneShra1,jbairstow21,mention,0.5
dyonisius64,ecb,tweet,1.0
PositiveMoneyEU,martinph01,mention,0.5
PositiveMoneyEU,Claudia_Sahm,mention,0.5
GeestKritische,lucasbergkamp,mention,0.5
JuleHinrichs,MerijnKnibbe,mention,0.5
VilelaHoracio,ecb,tweet,1.0
TwycrossCC,jbairstow21,mention,0.5
TwycrossCC,StuartBroad8,mention,0.5
chris_metcalfe1,IBOSS_LTD,mention,0.5
amital13,DoombergT,mention,0.5
timbuckke,TheBarmyArmy,mention,0.5
nicobihler,ecb,tweet,1.0
devscorch,ecb,tweet,1.0
niva_im,ecb,tweet,1.0
niva_im,englandcricket,mention,0.5
sq_financial,ecb,tweet,1.0
GESara71003056,Timster1982,mention,0.5
GESara71003056,KHN,mention,0.5
DrHeynenEcon,ecb,tweet,1.0
RoyDuf,FNV,mention,0.5
Woody_9,ecb,tweet,1.0
recaptrader,SvdHijden,mention,0.5
AdeeshKapoor,ecb,tweet,1.0
AdeeshKapoor,root66,mention,0.5
AdeeshKapoor,MichaelVaughan,mention,0.5
bshep58,ecb,tweet,1.0
peterhurley76,ecb,tweet,1.0
SteveTredup,ecb,tweet,1.0
Buzzard_Stubble,ecb,tweet,1.0
Buzzard_Stubble,Beggles_,mention,0.5
SteveTredup,StewieCricket,mention,0.5
Netsy99,SkyCricket,mention,0.5
EdwardRayne,GillianMcKeith,mention,0.5
davepats,ecb,tweet,1.0
newseverydayorg,ecb,tweet,1.0
evansonslabs,ecb,tweet,1.0
evansonslabs,ecb,mention,0.5
evansonslabs,bundesbank,mention,0.5
wimgrommen,FeelGoodFactor,mention,0.5
seeroos,ecb,tweet,1.0
realjonnybowes,ecb,tweet,1.0
stefan_jauch,CNBC,mention,0.5
447MStock744,ecb,tweet,1.0
447MStock744,MaxEricThiel,mention,0.5
447MStock744,DerLader,mention,0.5
447MStock744,Molo2Folo,mention,0.5
447MStock744,Schuldensuehner,mention,0.5
447MStock744,RalevVladimir,mention,0.5
447MStock744,Isabel_Schnabel,mention,0.5
Krazy9Kat,ecb,tweet,1.0
PRobigo,ecb,tweet,1.0
PRobigo,ECB_cricket,mention,0.5
stefan_jauch,handelsblatt,mention,0.5
suneetbasra,ecb,tweet,1.0
ecb,RaphAuer,mention,0.5
HershPuri,ecb,tweet,1.0
HershPuri,WasimJaffer14,mention,0.5
JbhPartners,ecb,tweet,1.0
ConradDodd1,ecb,tweet,1.0
ConradDodd1,CountyChamp,mention,0.5
MeteFeridun,ecb,tweet,1.0
MeteFeridun,MDiplomacyWORLD,mention,0.5
hejost67,NicoInberg,mention,0.5
wimgrommen,Wiipigaki,mention,0.5
BRAVENEWEUROPE1,GustavoPiga,mention,0.5
Jobvandooren,lexhoogduin,mention,0.5
marccelus2,ecb,tweet,1.0
marccelus2,italbers,mention,0.5
PackhamL,ecb,tweet,1.0
thaifrx,ecb,tweet,1.0
Lokes02,ecb,tweet,1.0
Lokes02,btsportcricket_,mention,0.5
EdwardRayne,JuliaHB1,mention,0.5
RockinaRobin,ecb,tweet,1.0
RockinaRobin,Psyduck1980,mention,0.5
RockinaRobin,bbctms,mention,0.5
RockinaRobin,BBCSport,mention,0.5
RouisCo,ecb,tweet,1.0
Schuldentreiber,ecb,tweet,1.0
TwycrossCC,RSPBEngland,mention,0.5
MOstwald1,Aleksandra_Geor,mention,0.5
MOstwald1,ADMISI_Ltd,mention,0.5
MOstwald1,ADMAgriculture,mention,0.5
MOstwald1,TradeADMIS,mention,0.5
BarkowConsult,ecb,mention,0.5
GardosPeter,ecb,tweet,1.0
Nitesh_Singla,ecb,tweet,1.0
RonaldBuijt,ecb,tweet,1.0
RonaldBuijt,ADnl,mention,0.5
EliseoOliveras,ecb,tweet,1.0
TwycrossCC,davidwarner31,mention,0.5
TwycrossCC,robkey,mention,0.5
TwycrossCC,TrentBridge,mention,0.5
schorpioen24,ecb,tweet,1.0
NKPhinopoulou,ecb,tweet,1.0
NKPhinopoulou,Dikaiosyni_,mention,0.5
LovinTeamGB,ecb,tweet,1.0
KGravas,EU_Commission,mention,0.5
KGravas,LiberalGr,mention,0.5
jack1950f,ecb,tweet,1.0
joeshughes,ecb,tweet,1.0
joeshughes,englandcricket,mention,0.5
joeshughes,adidas,mention,0.5
SHUBHAMLEGEND50,ecb,tweet,1.0
SHUBHAMLEGEND50,englandcricket,mention,0.5
chipperspin,ecb,tweet,1.0
Toone007,ecb,tweet,1.0
AdamHow99760661,ecb,tweet,1.0
lucas2_p,ecb,tweet,1.0
lucas2_p,opposethe100,mention,0.5
lucas2_p,AnnieChave,mention,0.5
lucas2_p,nickfshort,mention,0.5
FrenchayCC,ecb,tweet,1.0
maneco1964,markets,mention,0.5
JustATechGuy_,ecb,tweet,1.0
PositiveMoneyEU,nikdeboer,mention,0.5
PositiveMoneyEU,jvtklooster,mention,0.5
Forexmkts,BreakingLive_,mention,0.5
bostwiet,ecb,tweet,1.0
bostwiet,Edithlovetowok,mention,0.5
TwycrossCC,WisdenCricket,mention,0.5
boersenzeitung,ecb,tweet,1.0
ESTLANDING,ecb,tweet,1.0
EtienneMonceau,ecb,tweet,1.0
Patrickovitsj,ecb,tweet,1.0
Patrickovitsj,Pekadria,mention,0.5
Patrickovitsj,ewmagazinenl,mention,0.5
meeerce,ecb,tweet,1.0
FactsFound,ecb,tweet,1.0
FactsFound,facts,mention,0.5
henry_trant,ecb,tweet,1.0
HartHarty64,PacyMacy,mention,0.5
HartHarty64,AlcalasNoseband,mention,0.5
HartHarty64,legsidelizzy,mention,0.5
HartHarty64,57deacon,mention,0.5
Patrickovitsj,I_love_to_be___,mention,0.5
Patrickovitsj,SBergsma,mention,0.5
HarrisSamaras,PeterSchiff,mention,0.5
DrumevDesislav,elerianm,mention,0.5
Tronso3,ecb,tweet,1.0
Tronso3,German_TheGraph,mention,0.5
Tronso3,BTC_Archive,mention,0.5
Tronso3,pdiomede,mention,0.5
BartBrands1982,telegraaf,mention,0.5
JohReetz,ecb,tweet,1.0
JohReetz,rahmstorf,mention,0.5
juergen_lankat,ecb,tweet,1.0
juergen_lankat,Schuldensuehner,mention,0.5
giomoneta,ecb,tweet,1.0
HarrisSamaras,ProSyn,mention,0.5
krishna57606041,ecb,tweet,1.0
krishna57606041,ECB_cricket,mention,0.5
krishna57606041,root66,mention,0.5
krishna57606041,TheBarmyArmy,mention,0.5
krishna57606041,BeefyBotham,mention,0.5
krishna57606041,MichaelVaughan,mention,0.5
door_public,ecb,tweet,1.0
iBenGray,ecb,tweet,1.0
Tornqviststefan,ecb,tweet,1.0
Tornqviststefan,Piianoora,mention,0.5
Tornqviststefan,InvestmentTraps,mention,0.5
AnimalFarmHetZe,BuurvrouwMar,mention,0.5
Snez79,ecb,tweet,1.0
UmbertoArte,ecb,tweet,1.0
Thomas_Wuest,Isabel_Schnabel,mention,0.5
nicoselle,ecb,tweet,1.0
nicoselle,jossa3450413,mention,0.5
nicoselle,DevisNoel,mention,0.5
KanutoTakumi,ecb,mention,0.5
KanutoTakumi,Lagarde,mention,0.5
EKnuffer,louverbek,mention,0.5
HuckSport,ecb,tweet,1.0
plebtap,ecb,tweet,1.0
TurizmAvrupa,ecb,tweet,1.0
CaptainMemeOh,ecb,tweet,1.0
eraser,ecb,tweet,1.0
memyselftalha,ecb,tweet,1.0
memyselftalha,anussaeed1,mention,0.5
The_Nation,ecb,tweet,1.0
ChrisEbner_FM,ecb,tweet,1.0
ChrisEbner_FM,GuntherSchnabl,mention,0.5
DollaRich1,djqianfusion,mention,0.5
sjrphoto67,ecb,tweet,1.0
Leskevicius,ecb,tweet,1.0
FinematicFund,ecb,tweet,1.0
WilliamDelHomm2,ecb,tweet,1.0
wimgrommen,mvmccroddan,mention,0.5
DailyLeadPak,ecb,tweet,1.0
Faniitastic,ecb,tweet,1.0
MykhelTamil,ecb,tweet,1.0
EKnuffer,Lagarde,mention,0.5
bass_animal4,ecb,tweet,1.0
bass_animal4,SMiltim,mention,0.5
bass_animal4,RedMMT,mention,0.5
CheeseMacro,ecb,tweet,1.0
CheeseMacro,SMiltim,mention,0.5
CheeseMacro,RedMMT,mention,0.5
MTVLebanonNews,ecb,tweet,1.0
RockBisu,ecb,tweet,1.0
the_news_21,ecb,tweet,1.0
the_news_21,KP24,mention,0.5
the_news_21,thehundred,mention,0.5
the_news_21,ECB_cricket,mention,0.5
daveshiels,ecb,tweet,1.0
TsooJoosT,PieterOmtzigt,mention,0.5
TsooJoosT,NickiVerweij,mention,0.5
krishg1990,ecb,tweet,1.0
TsooJoosT,Teletekst,mention,0.5
descartesswiss,ecb,tweet,1.0
HubertusVth,ecb,tweet,1.0
Madymathankumar,ecb,tweet,1.0
Madymathankumar,KP24,mention,0.5
Carsy066,ecb,tweet,1.0
Carsy066,legsidelizzy,mention,0.5
NStirkPhoto,ecb,tweet,1.0
socratesnewton,ecb,tweet,1.0
socratesnewton,KP24,mention,0.5
jed_lyth,ecb,tweet,1.0
EKnuffer,vincent_v_p,mention,0.5
ChinaDailyWorld,ecb,tweet,1.0
EKnuffer,adriaanschout,mention,0.5
EKnuffer,EU_Commission,mention,0.5
BNF75,marcusashworth,mention,0.5
BNF75,bopinion,mention,0.5
ArabNewsfr,ecb,tweet,1.0
Vivrit,benstokes38,mention,0.5
jphlacour,ecb,tweet,1.0
ChrisFaulkes,ecb,tweet,1.0
ChrisFaulkes,wwos,mention,0.5
Kleckerkram,ecb,tweet,1.0
Kleckerkram,ecb,mention,0.5
JamesRon1980,DickKraaij,mention,0.5
JamesRon1980,LucasHartong,mention,0.5
Find_and_Bind1,ecb,tweet,1.0
drtalbion,ecb,tweet,1.0
coriandreas,spdde,mention,0.5
coriandreas,fdp,mention,0.5
coriandreas,diegruenen,mention,0.5
coriandreas,focusonline,mention,0.5
borsaparatic,ecb,tweet,1.0
GuideinHolland,eddy_terstall,mention,0.5
ThatCricketHead,ecb,tweet,1.0
Mehmet6377,DevliegerErik,mention,0.5
Mehmet6377,BlackRock_NL,mention,0.5
MiddleH_,ecb,tweet,1.0
EKnuffer,Matthijs85,mention,0.5
EKnuffer,Suitpossum,mention,0.5
EKnuffer,Piratenpartij,mention,0.5
gdhint,ecb,tweet,1.0
GuideinHolland,BowineMichel,mention,0.5
Topcatsmith,ecb,tweet,1.0
HartHarty64,PauletteFarrell,mention,0.5
taji_bains,ecb,tweet,1.0
IVT_zenkichi,ecb,tweet,1.0
shady_sparrow,ecb,tweet,1.0
shady_sparrow,MichaelVaughan,mention,0.5
AdelM94,ecb,tweet,1.0
AdelM94,ForbesCrypto,mention,0.5
AdelM94,BRICbreaker,mention,0.5
LelibaneMr,ecb,tweet,1.0
Trouw_economie,KlaasKnot,mention,0.5
sascha_steffen,FT,mention,0.5
tamertcom,ecb,tweet,1.0
ERJimenez,ecb,tweet,1.0
shankarmony,ecb,tweet,1.0
danrami2009,pisaniferry,mention,0.5
stevenlockett,ecb,tweet,1.0
anewton1144,ecb,tweet,1.0
mickenell,ecb,tweet,1.0
spilonker,ecb,tweet,1.0
asthma_i,ecb,tweet,1.0
BaronFrankal,ecb,tweet,1.0
willarcher_,ecb,tweet,1.0
willarcher_,englandcricket,mention,0.5
SanctionsAml,FT,mention,0.5
BucksRam,ecb,tweet,1.0
TwycrossCC,graynics,mention,0.5
Ronniemarkets,RawlinsonJw,mention,0.5
BullivanJohn,ISABELNET_SA,mention,0.5
BullivanJohn,NordeaMarkets,mention,0.5
BullivanJohn,nstamouli,mention,0.5
BullivanJohn,POLITICOEurope,mention,0.5
BullivanJohn,MFratzscher,mention,0.5
KoprowskiT,ecb,tweet,1.0
JamesEagle17,ecb,tweet,1.0
sportfanmarc,ecb,tweet,1.0
kuwaittimesnews,kuwaittimesnews,mention,0.5
SharmaDabbu,ecb,tweet,1.0
nstamouli,ecb,tweet,1.0
nstamouli,POLITICOEurope,mention,0.5
dabeli1989,ecb,tweet,1.0
knnindia,ecb,tweet,1.0
DeccanHerald,ecb,tweet,1.0
cjsmith1980,ecb,tweet,1.0
cjsmith1980,StewieCricket,mention,0.5
ljmoods1,ecb,tweet,1.0
mtcass123,ecb,tweet,1.0
Krisp06,ecb,tweet,1.0
Krisp06,patrick_kidd,mention,0.5
jkitchwrites,ecb,tweet,1.0
Argus_Partners,ecb,tweet,1.0
Argus_Partners,SwarajNarula,mention,0.5
verimetrik_eng,ecb,tweet,1.0
Tom91422707,ecb,tweet,1.0
UtkuEkmekci,ecb,tweet,1.0
RoelBeems,ecb,tweet,1.0
justcricketblog,ecb,tweet,1.0
justcricketblog,englandcricket,mention,0.5
justcricketblog,cricketcomau,mention,0.5
David_Kudla,ecb,tweet,1.0
bongo_bin,ecb,tweet,1.0
IncrediblyBozza,ecb,tweet,1.0
potts1_m,ecb,tweet,1.0
potts1_m,opposethe100,mention,0.5
potts1_m,ECB_cricket,mention,0.5
duckworth_mason,ecb,tweet,1.0
duckworth_mason,Official_ECB,mention,0.5
potts1_m,davidgower616,mention,0.5
KezOwens7,ecb,tweet,1.0
KezOwens7,FoxCricket,mention,0.5
KezOwens7,MichaelVaughan,mention,0.5
KezOwens7,ChristypDoran,mention,0.5
Andy__Mac,ecb,tweet,1.0
Andy__Mac,englandcricket,mention,0.5
Stuckinarock,ecb,tweet,1.0
Stuckinarock,harry_beardsley,mention,0.5
iancharris,ecb,tweet,1.0
iancharris,legsidelizzy,mention,0.5
JohnIntraining,5liveSport,mention,0.5
mitdeev,ecb,tweet,1.0
MathiasKryspin,ecb,tweet,1.0
MathiasKryspin,FinancialTimes,mention,0.5
_Bertrem,ecb,tweet,1.0
GFXFTs,MacroAlf,mention,0.5
clough72,ecb,tweet,1.0
clough72,legsidelizzy,mention,0.5
clough72,ECB_cricket,mention,0.5
JaggaDaku294,ecb,tweet,1.0
JaggaDaku294,ESPNcricinfo,mention,0.5
IshanNeo,ecb,tweet,1.0
