username,language,isInfluencer,profession,isBank,isViral,hashtags
cescyl,es,0,unknown,0,0,"['BOE', 'Becas', 'Ayudas', 'Umbrales', 'renta', 'patrimonio', 'cuantías', 'Modifica']"
Justine_F1,en,0,politics,0,0,"['MONEY', 'bankofengland', 'PoliticsLive']"
cescyl,es,0,unknown,0,0,"['BOE', 'Salarios', 'Salario', 'Mínimo', 'Interprofesional', 'SMI']"
bahadeutsch,de,0,unknown,0,0,"['BankofEngland', 'Geldpolitik', 'inflation']"
xglobalmarkets,en,0,finance expert,0,0,"['UK', 'BOE', 'XGlobalMarkets', 'BANKS', 'ENGLAND', 'ECONOMY', 'INFLATION']"
xglobalmarkets,en,0,finance expert,0,0,"['BOE', 'XGlobalMarkets', 'INFLATION', 'BANKS', 'ECONOMY']"
ArrabalAID,es,0,unknown,0,0,"['SalarioMínimo', 'BOE']"
cescyl,es,0,unknown,0,0,"['BOE', 'COVID19', 'ERTES']"
AErcoreca,es,0,unknown,0,0,"['BOE', 'itss']"
xglobalmarkets,en,0,finance expert,0,0,"['BOE', 'XGlobalMarkets', 'GAS', 'OOTT', 'CPI', 'INFLATION']"
AErcoreca,es,0,unknown,0,0,"['BOE', 'smi', 'itss', 'fol']"
xglobalmarkets,de,0,politics,0,0,"['BOE', 'HASKEL', 'BANKS', 'ENGLAND', 'ECONOMY']"
forexanalytix,en,0,unknown,0,0,"['BOE', 'BOE']"
xglobalmarkets,en,0,finance expert,0,0,"['UK', 'XGlobalMarkets', 'BOE', 'INFLATION', 'ECONOMY']"
xglobalmarkets,en,0,finance expert,0,0,"['UK', 'BOE', 'BANKS', 'ENGLAND', 'ECONOMY', 'INFLATION']"
campamentosINFO,es,0,unknown,0,0,"['BOE', 'becas', 'ayudas', 'becasmec']"
noticiasfx,es,0,unknown,0,0,"['BOE', 'BancosCentrales', 'Inflación', 'GBPUSD', 'TiposInterés']"
fxstreetnewsid,id,0,unknown,0,0,"['BOE', 'BankSentral', 'Inflasi', 'GBPUSD', 'SukuBunga']"
TradeFloorAudio,en,0,critic,0,0,"['BOE', 'GBP']"
ozanktarman,en,0,finance expert,0,0,['BOE']
FXStreetNews,en,0,unknown,0,0,"['BOE', 'CentralBanks', 'Inflation', 'GBPUSD', 'InterestRate']"
GizchinaUkraine,ru,0,unknown,0,0,"['BOE', 'новости', 'смартфоны']"
inakigastanares,es,0,unknown,0,0,"['BOE', 'CivioCumple']"
monexeurope,en,0,analyst,0,0,"['FXmarkets', 'Britishpound', 'BoE']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPJPY', 'SeleraRisiko', 'BOE', 'Brexit', 'Matauang']"
MurciaNoticias,es,0,unknown,0,0,"['BOE', 'SMI', 'ERTE']"
Addit_empresas,es,0,unknown,0,0,"['BOE', 'Gobierno', 'ERTE', 'pymes', 'Avila', 'Addit', 'laboral']"
BDSwissEN,en,0,unknown,0,0,"['NZD', 'RBNZ', 'CHF', 'BoE']"
Montse_Prats,es,0,unknown,0,0,"['BOE', 'CivioCumple']"
civio,es,0,unknown,0,0,"['BOE', 'SalarioMínimoInterprofesional', 'SMI']"
DeGrooteMedia,en,0,unknown,0,0,"['BoE', 'interestrates', 'macro']"
instrabajoyss,es,0,unknown,0,0,"['BOE', 'smi']"
FXstreetReports,en,0,analyst,0,0,"['Currencies', 'Sentiment', 'Equities', 'BOE', 'Macroeconomics']"
DrHeynenCap,en,0,finance expert,0,0,['BoE']
Aprendemas,es,0,unknown,0,0,"['BOE', 'becas']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPUSD', 'SeleraRisiko', 'BOE', 'Brexit', 'Matauang']"
sparrows_news,en,0,unknown,0,0,"['BOE', 'TECH']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPUSD', 'Brexit', 'Politik', 'BOE', 'SeleraRisiko']"
FXStreetNews,en,0,politics,0,0,"['GBPUSD', 'Brexit', 'Politics', 'BOE', 'RiskAppetite']"
PinJiuHou,en,0,unknown,0,0,"['Boe', 'ad', 'wine', 'redwine', 'whitewine', 'whisky', '葡萄酒']"
fxstreetnewsid,id,0,unknown,0,0,"['EURGBP', 'BOE', 'ECB', 'IHK']"
FXStreetNews,en,0,analyst,0,0,"['EURGBP', 'BOE', 'ECB', 'CPI']"
LouisGerber8,en,0,unknown,0,0,"['UK', 'inflation', 'BoE']"
MBaker_RunSun,en,0,politics,0,0,"['BOE', 'twinning', 'candy', 'other']"
amymoomaw12,0,0,0,0,0,0
mrmarkgarrett,0,0,0,0,0,0
emartinest,es,0,unknown,0,0,"['BOE', 'ERTEs']"
IQStockMarket,fr,0,unknown,0,0,"['apple', 'productionissues', 'boe', 'iphone', 'lgdisplay', 'productionvolume']"
koreanewsdata,ko,0,unknown,0,0,"['애플', 'BOE']"
FXStreetNews,en,0,unknown,0,0,"['GBPUSD', 'Currencies', 'RussianFederation', 'BOE']"
NourHammoury,en,0,unknown,0,0,"['GBPUSD', 'BOE', 'Inflation', 'Technical']"
authorbtwomey,en,0,unknown,0,0,"['EURUSD', 'Daytrades', 'ECB', 'BOE', 'BOC', 'FED', 'centralbanks', 'price', 'calcualte', 'currency', 'trade', 'fx', 'forex']"
FXstreetReports,en,0,analyst,0,0,"['GBPUSD', 'Technical', 'SupportResistance', 'BOE']"
authorbtwomey,en,0,unknown,0,0,"['daytrades', 'March', 'Spring', 'Time', 'ECB', 'ECB', 'ECB', 'Option', 'BOE', 'ECB', 'BOE', 'trade']"
noticiasfx,es,0,unknown,0,0,"['GBPUSD', 'FederaciónRusa', 'BOE']"
sanja_ledinek,hr,0,unknown,0,0,"['Boe', 'iPhone', 'čipova']"
Sabrientje2,nl,0,unknown,0,0,"['CatsofTwittter', 'boe', 'ragdoll', 'mellow', 'allemansvriend']"
FXStreetNews,en,0,finance expert,0,0,"['GBPUSD', 'RussianFederation', 'BOE']"
supgalicia,es,0,unknown,0,0,"['22Feb', 'IgualdadSalarial', 'BOE', 'EquiparacionSalarial']"
xglobalmarkets,en,0,finance expert,0,0,"['BOE', 'CPI', 'XGlobalMarkets', 'BANKS', 'RATES', 'ENGLAND']"
xglobalmarkets,en,0,unknown,0,0,"['BOE', 'RAMSDEN', 'BOE', 'ENGLAND', 'BANKS', 'INFLATION']"
xglobalmarkets,en,0,finance expert,0,0,"['INFLATIONARY', 'BOE', 'XGlobalMarkets', 'RATES']"
xglobalmarkets,en,0,finance expert,0,0,"['INFLATION', 'XGlobalMarkets', 'BOE', 'BANKS', 'ENGLAND']"
industrialesand,es,0,unknown,0,0,"['BOE', 'PropiedadIndustrial']"
FXStreetNews,en,0,unknown,0,0,"['BOE', 'CentralBanks', 'GBPUSD']"
civio,es,0,unknown,0,0,"['BOE', 'multas', 'proteccióndedatos']"
AEPD_es,0,0,0,0,0,0
BarkoTurk,tr,0,unknown,0,0,"['Bö', 'Rusya', 'Ukrayna']"
fxstreetnewsvn,vi,0,unknown,0,0,"['GBPUSD', 'Lo', 'Fed', 'BOE', 'Tiền']"
RealLlamaDuck,en,0,unknown,0,0,"['UK', 'Public', 'bankofengland', 'tyranny']"
noticiasfx,es,0,unknown,0,0,"['GBPUSD', 'AversiónRiesgo', 'Fed', 'BOE', 'Divisas']"
aepd,0,0,0,0,0,0
vodafone_es,0,0,0,0,0,0
fxstreetnewsid,id,0,unknown,0,0,"['GBPUSD', 'PenghindaranRisiko', 'Fed', 'BOE', 'Matauang']"
FXStreetNews,en,0,unknown,0,0,"['GBPUSD', 'RiskAversion', 'Fed', 'BOE', 'Currencies']"
fxstreetnewsid,id,0,supporter,0,0,"['EURGBP', 'BOE', 'ECB', 'FederasiRusia', 'Bank']"
FXStreetNews,en,0,supporter,0,0,"['EURGBP', 'BOE', 'ECB', 'RussianFederation', 'Banks']"
CNMV,0,0,0,0,0,0
cescyl,es,0,unknown,0,0,"['BOE', 'PlandeRecuperacion', 'NextGenerationEU', 'crédito', 'redimensionamiento', 'oferta', 'FP']"
cescyl,es,0,unknown,0,0,"['BOE', 'CastillayLeón', 'Catedral', 'Palencia']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPJPY', 'PenghindaranRisiko', 'BOE', 'Brexit', 'Matauang']"
FXStreetNews,en,0,unknown,0,0,"['GBPJPY', 'RiskAversion', 'BOE', 'Brexit', 'Currencies']"
BarkoTurk,tr,0,unknown,0,0,"['Bö', 'Kararı', 'Rusya', 'Ukrayna']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPUSD', 'Matauang', 'FederasiRusia', 'BOE']"
FXStreetNews,en,0,unknown,0,0,"['GBPUSD', 'RiskAversion', 'BOE', 'ConsumerConfidence', 'DollarIndex']"
OfficialyLowkey,en,0,unknown,0,0,"['GrindCampEmpire', 'Lowkey', 'Cincinnati', 'Intentions', 'BOE']"
iamlordrio,0,0,0,0,0,0
discoverytrader,en,0,critic,0,0,"['FED', 'ECB', 'BOE']"
TheBondFreak,0,0,0,0,0,0
LySergicDeFi,en,0,unknown,0,0,"['BRICS', 'TheFed', 'BankofEngland']"
davidgokhshtein,0,0,0,0,0,0
Darren_Fower,en,0,unknown,0,0,"['pension', 'BankOfEngland', 'PboroCOLC', 'PboroCostOfLivingCrisis', 'CostOfCold', 'EnergyBills', 'PaulBristowMP']"
Investwise_app,en,0,unknown,0,0,"['Fed', 'ECB', 'BoE', 'BoJ']"
ElantiCoronasV1,es,0,unknown,0,0,['BOE']
CarlosA21998275,0,0,0,0,0,0
Oscar_Madrigal_,0,0,0,0,0,0
manuelrico,0,0,0,0,0,0
fiscal_es,0,0,0,0,0,0
mano_lorca,es,0,unknown,0,0,['BOE']
PepeLeP21117439,0,0,0,0,0,0
libertadrichi,0,0,0,0,0,0
IdiazAyuso,0,0,0,0,0,0
Jaquatech,en,0,unknown,0,0,"['FED', 'ECB', 'BOJ', 'BOE']"
LakeGibsonFB,en,0,unknown,0,0,"['PresidentsDay2022', 'BOE']"
politietsorost,no,0,unknown,0,0,"['Bø', 'Folkestadvegen']"
blackboxfx,en,0,unknown,0,0,"['CB', 'FederalReserve', 'BoE', 'ecb']"
Cres37967777,en,0,unknown,0,0,"['WEF', 'BOE']"
ConceptualJames,0,0,0,0,0,0
Francesc_Forex,en,0,unknown,0,0,"['BOE', 'GBPUSD']"
Francesc_Forex,en,0,finance expert,0,0,['BOE']
Francesc_Forex,en,0,politics,0,0,"['GBP', 'GBPUSD', 'BOE']"
Francesc_Forex,en,0,unknown,0,0,"['BoE', 'JPY']"
Francesc_Forex,en,0,finance expert,0,0,"['GBP', 'BoE']"
jaymcc66,en,0,politics,0,0,"['PoliticsLive', 'bankofengland']"
Francesc_Forex,en,0,finance expert,0,0,"['FOMC', 'BOE']"
Francesc_Forex,en,0,finance expert,0,0,"['GBP', 'BOE', 'GBP']"
Francesc_Forex,en,0,finance expert,0,0,"['BOE', 'GBP']"
Francesc_Forex,en,0,unknown,0,0,"['GBP', 'BOE', 'GBP', 'FX']"
Francesc_Forex,en,0,analyst,0,0,"['GBP', 'BoE', 'MPC', 'UK', 'inflation']"
Francesc_Forex,en,0,finance expert,0,0,"['UK', 'BoE', 'Pound', 'GBP', 'GBPUSD', 'forex', 'currency', 'currencies', 'trading', 'Sterling']"
Francesc_Forex,en,0,unknown,0,0,"['UK', 'PMIs', 'BankofEngland']"
0NB0RD,en,0,unknown,0,0,"['BankofEngland', 'AI']"
AltFiNews,0,0,0,0,0,0
joneddyreynolds,0,0,0,0,0,0
Schroders_UK,en,0,finance expert,0,0,"['GlobalEconomy', 'CentralBank', 'Schroders', 'FinancialAdviser', 'EconomicViews', 'BankOfEngland']"
WilliamsonChris,en,0,unknown,0,0,"['BoE', 'PMI']"
SiatSindicato,es,0,unknown,0,0,"['BOE', 'SIAT', 'AEAT']"
FXstreetReports,en,0,unknown,0,0,"['BOE', 'Macroeconomics', 'Currencies', 'Manufacturing']"
intaucom,en,0,unknown,0,0,"['GeorgeSoros', 'BankofEngland']"
ssaurel,0,0,0,0,0,0
Alejandro_vegan,en,0,unknown,0,0,"['tippingpoint', 'elniño', 'BOE']"
Evawilson_22,en,0,unknown,0,0,"['GBPUSD', 'bulls', 'Russian', 'GBPUSD', 'Ukraine', 'Fed', 'BoE', 'forexsignals']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPUSD', 'FederasiRusia', 'AmerikaSerikat', 'Politik', 'BOE']"
FXStreetNews,en,0,politics,0,0,"['GBPUSD', 'RussianFederation', 'UnitedStates', 'Politics', 'BOE']"
gizmochina,en,0,unknown,0,0,"['BOE', 'Apple', 'iPhone', 'OLED', 'Display', 'Production', 'Chip', 'Shortage', 'Issue', 'AppleiPhone']"
authorbtwomey,en,0,unknown,0,0,"['FederalReserve', 'centralbanks', 'fed', 'AUD', 'RBA', 'GBP', 'BOE', 'NZDUSD', 'RBNZ']"
amalmerzouk,en,0,unknown,0,0,"['CentralBanks', 'BoE', 'inflation']"
richesflores,fr,0,unknown,0,0,"['inflation', 'bce', 'fed', 'industrie', 'métaux', 'boe', 'politique', 'economie', 'covid', 'reprise', 'automobile', 'salaires']"
Lillly45,en,0,unknown,0,0,"['ProtectTheKids', 'schools', 'boe', 'NoMandates']"
cescyl,es,0,unknown,0,0,"['BOE', 'Luto', 'oficial', 'naufragio', 'VillaDePitanxo']"
slavetolove69,en,0,critic,0,0,"['Russia', 'bankofengland', 'Johnson']"
franmigprofeso1,es,0,unknown,0,0,['BOE']
RaquelCsokas,0,0,0,0,0,0
ETTelecom,en,0,analyst,0,0,"['Iphone', 'Boe', 'Apple', 'AppleInc', 'IPhoneDisplay', 'IPhoneDisplayProduction', 'Devices']"
the_newsmen,en,0,analyst,0,0,"['BOE', 'apple', 'iPhone']"
Newskarnataka,en,0,analyst,0,0,"['ApplesiPhonedisplaypanels', 'BOE', 'OLEDdisplaypanel']"
bethooks24,vi,0,unknown,0,0,['BOE']
huibfran,nl,0,unknown,0,0,"['BOE', 'ibgs']"
GraviolaDOTfi,fi,0,unknown,0,0,['BoE']
persut,0,0,0,0,0,0
polk_way,no,0,unknown,0,0,['BOE']
lgbraveswrstle,0,0,0,0,0,0
lasiton,fi,0,unknown,0,0,['BOE']
daxtracker,de,0,unknown,0,0,"['trading', 'news', 'aktien', 'etf', 'etfs', 'bö']"
daxtracker,0,0,0,0,0,0
AndreasLipkow,0,0,0,0,0,0
DelGobGalicia,pt,0,unknown,0,0,['BOE']
13foot7,en,0,finance expert,0,0,['BankOfEngland']
Jackcoall,en,0,unknown,0,0,"['Venezuela', 'FreeAlexSaab', 'Biden', 'AlexSaab', 'BankofEngland']"
DBelogorsky,en,0,unknown,0,0,['BOE']
erhead8,0,0,0,0,0,0
AliMCollins,0,0,0,0,0,0
nhannahjones,0,0,0,0,0,0
vivianadiaz,vi,0,unknown,0,0,['BOE']
noticiasfx,es,0,unknown,0,0,"['GBPUSD', 'FederaciónRusa', 'BOE', 'VentasMinoristas']"
Ostly_Media,vi,0,unknown,0,0,['BOE']
FXStreetNews,en,0,unknown,0,0,"['GBPUSD', 'RussianFederation', 'BOE', 'RetailSales']"
ahmadomariy,de,0,unknown,0,0,"['Elbe', 'Sturmtief', 'Sturmwarnung', 'Zeynep', 'Sturmböen', 'BOE']"
JanJarog,no,0,unknown,0,0,"['Johannes', 'Tarjei', 'Bø', 'biathlon', 'føkkingsskiskyting', 'dax18', 'Olympics2022', 'nrknyheter', 'nrknyhende']"
ClavedeSole,es,0,unknown,0,0,"['adedo', 'Vacunas', 'MinisterioSanidad', 'BOE', 'TV', 'DeQuienDependeLaFiscalia']"
iTrackr_fr,fr,0,unknown,0,0,"['iphone', 'News', 'BOE', 'écranOLEDiPhone']"
MAB_Crawley,en,0,critic,0,0,"['remortgage', 'bankofengland', 'advisers']"
bagulvinod12,0,0,0,0,0,0
Vittorino1806,it,0,unknown,0,0,"['Apple', 'TheElec', 'BOE', 'DisplayOLED', 'iPhone', 'Chip', 'AppleBlog', 'AppleNews']"
GFXFTs,en,0,unknown,0,0,"['wages', 'UK', 'inflation', 'expectations', 'BOE', 'GBPUSD', 'FTSE', 'GILTS', 'forex']"
ceifx,en,0,unknown,0,0,"['banknotes', 'bankofengland', 'euro', 'currency', 'ceifx']"
Anouchhh24_,fr,0,unknown,0,0,"['Boe', 'Biathlon', 'JeuxOlympiques', 'Beijing2022']"
SkiNordique_net,0,0,0,0,0,0
quentinfillon,0,0,0,0,0,0
BISSResearch,en,0,unknown,0,0,"['T', 'T', 'settlement', 'lseg', 'euroclear', 'banking', 'bankofengland', 'sec', 'fca']"
BrigadaOsint,es,0,unknown,0,0,"['osint', 'contratopublico', 'corrupcion', 'boe', 'gobierno', 'psoe']"
DDBH59,en,0,unknown,0,0,"['BOE', 'iPhone', 'OLED']"
SportRisultati,de,0,unknown,0,0,"['Beijing2022', 'Biathlon', 'Bø', 'Windisch', 'Olympics']"
Agerpres_Sport,ro,0,unknown,0,0,"['Beijing2022', 'JO2022', 'Biatlon', 'Boe']"
SayginYigit,en,0,unknown,0,0,"['Biathlon', 'BOE']"
tecnara,es,0,unknown,0,0,['BOE']
fxstreetnewsid,id,0,unknown,0,0,"['GBPJPY', 'SeleraRisiko', 'PenjualanRitel', 'BOE', 'Matauang']"
sportface2016,en,0,unknown,0,0,"['Boe', 'Biathlon', 'Windisch', 'Beijing2022WinterOlympics']"
skiverband,de,0,unknown,0,0,"['Biathlon', 'Bö', 'Massenstart', 'Doll', 'Kühn', 'Rees', 'Olympia', 'Peking2022', 'SkiDeutschland']"
Sportbuzzer,de,0,unknown,0,0,"['Biathlon', 'Bö', 'Gold', 'Olympia2022', 'Olympics']"
FXStreetNews,en,0,unknown,0,0,"['GBPJPY', 'RiskAppetite', 'RetailSales', 'BOE', 'Currencies']"
a_autieri,en,0,unknown,0,0,"['Boe', 'Biathlon', 'Beijing2022']"
sportschau,de,0,unknown,0,0,"['Olympia', 'Peking2022', 'Winterspiele', 'Olympics', 'Biathlon', 'Boe']"
azzurridigloria,it,0,unknown,0,0,"['biathlon', 'Boe', 'Ponsiluoma', 'Christiansen', 'FillonMaillet', 'Beijing2022', 'Windisch', 'Hofer']"
Mendhino,fr,0,unknown,0,0,['Boe']
C_o_r_a_l_i_e_C,fr,0,unknown,0,0,"['Boe', 'Christiansen', 'Biathlon']"
Ski_Austria_,en,0,unknown,0,0,"['Biathlon', 'Eder', 'Boe', 'SkiAustria', 'OlympicTeamAustria', 'Beijing2022', 'Olympics']"
C_o_r_a_l_i_e_C,fr,0,unknown,0,0,"['Boe', 'JeuxOlympiques', 'Biathlon']"
MaximeBatt,fr,0,unknown,0,0,"['Boe', 'biathlon', 'Beijing2022']"
berlinfluencer,de,0,unknown,0,0,"['Boe', 'Olympia', 'Biathlon']"
azzurridigloria,it,0,unknown,0,0,"['Windisch', 'Hofer', 'Boe', 'FillonMaillet', 'biathlon', 'olympics', 'giochiolimpici', 'beijing2022']"
azzurridigloria,it,0,unknown,0,0,"['Windisch', 'Hofer', 'FillonMaillet', 'Boe', 'biathlon', 'olympics', 'beijing2022']"
frankie1960,de,0,unknown,0,0,"['Gow', 'Boe', 'GebrüderBlattschuss']"
monexeurope,en,0,analyst,0,0,"['BoE', 'GBP', 'FX']"
xabitolosa,0,0,0,0,0,0
seputarforex,id,0,unknown,0,0,"['Seputarforex', 'BeritaForex', 'BoE', 'SukuBunga', 'GBPUSD', 'EURGBP', 'Inflasi', 'TradingForex', 'BeritaHariIni']"
iTrackr_fr,fr,0,unknown,0,0,"['BOE', 'écran', 'iPhone13', 'iPhone13Pro']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPUSD', 'PenjualanRitel', 'BOE', 'Matauang', 'Brexit']"
FXStreetNews,en,0,unknown,0,0,"['GBPUSD', 'RetailSales', 'BOE', 'Currencies', 'Brexit']"
cescyl,es,0,unknown,0,0,"['BOE', 'Agricultura', 'Abonos', 'Modifica', 'productos', 'fertilizantes']"
Stieffie,af,0,unknown,0,0,"['kroeldoos', 'boe']"
iPhoneMania_jp,ja,0,unknown,0,0,"['iPhone', 'Apple', 'ディスプレイ', '中国', 'サプライヤー', 'OLED', '有機ELディスプレイ', 'BOE']"
jamienovelene,en,0,unknown,0,0,"['BOE', 'NostoppingNovelene']"
2023SaraWhite,0,0,0,0,0,0
Alejandro_vegan,en,0,unknown,0,0,"['Enso', 'elniño', 'BOE']"
MaximoJuanPG,es,0,unknown,0,0,['BOE']
Kaishay5,vi,0,unknown,0,0,['BOE']
CityIndex,en,0,analyst,0,0,"['CPI', 'BOE', 'JobsReport', 'GBPUSD']"
timothy99694751,0,0,0,0,0,0
landonsethbrown,0,0,0,0,0,0
LakeGibsonFB,so,0,unknown,0,0,"['BOE', 'RECRUITtheGIB']"
CormaniMcClain2,0,0,0,0,0,0
Carlson_JoshuaJ,en,0,unknown,0,0,"['racism', 'WestchesterNY', 'Westchester', 'CriticalRaceTheory', 'CRT', 'BoardOfEducation', 'BOE']"
JamaalBowmanNY,0,0,0,0,0,0
LakelandCSD,0,0,0,0,0,0
ComptonsNw1,en,0,unknown,0,0,"['bankofengland', 'conveyancing']"
evolutionICR,es,0,unknown,0,0,"['ReformaLaboral', 'BOE', 'miércoles']"
xglobalmarkets,en,0,finance expert,0,0,"['XGlobalMarkets', 'BOE', 'banks', 'Currencies']"
mann_richard1,en,0,finance expert,0,0,"['boe', 'costofliving', 'ofgem']"
Tommy_M_E_J,0,0,0,0,0,0
bankofengland,en,0,analyst,0,0,"['AI', 'AIPPF']"
NEOintheMCR,en,0,finance expert,0,0,"['LIBOR', 'libortransition', 'currency', 'tradefinance', 'financeproducts', 'bankofengland']"
MHW_PR,en,0,unknown,0,0,"['BoE', 'inflation']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPUSD', 'BOE', 'Fed', 'Brexit', 'Bank']"
FXStreetNews,en,0,unknown,0,0,"['GBPUSD', 'BOE', 'Fed', 'Brexit', 'Banks']"
TraceyMcElroy5,en,0,finance expert,0,0,"['boe', 'costofliving', 'ofgem']"
NT_CTannenbaum,en,0,finance expert,0,0,"['Fed', 'Powell', 'BankofEngland']"
TIMGOLDFINCH,en,0,unknown,0,0,['BoE']
noticiasfx,es,0,unknown,0,0,"['GBPUSD', 'BOE', 'Fed', 'Brexit', 'Divisas']"
tradefinglobal,en,0,finance expert,0,0,"['LIBOR', 'libortransition', 'currency', 'tradefinance', 'financeproducts', 'bankofengland']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPUSD', 'BOE', 'Fed', 'Brexit', 'Matauang']"
FXStreetNews,en,0,unknown,0,0,"['GBPUSD', 'BOE', 'Fed', 'Brexit', 'Currencies']"
Rudolfottosiebe,en,0,finance expert,0,0,"['BankofEngland', 'boe', 'investmentfund', 'aif', 'ucits', 'gilt', 'covid19']"
cescyl,es,0,unknown,0,0,"['BOE', 'Fiscalización', 'SectorPúblico']"
PeterJ_OHara,en,0,finance expert,0,0,"['boe', 'costofliving', 'ofgem']"
montse_eco,es,0,unknown,0,0,['BOE']
fxstreetnewsid,id,0,unknown,0,0,"['EURGBP', 'BOE', 'ECB', 'Bank']"
TonyRGreen79,en,0,finance expert,0,0,"['boe', 'costofliving', 'ofgem']"
PhilipVerzun,en,0,unknown,0,0,"['bankofengland', 'inflationrate', 'UK']"
Jackcoall,en,0,unknown,0,0,"['Afghanistan', 'Venezuela', 'FreeAlexSaab', 'Biden', 'AlexSaab', 'BankofEngland', 'AfghanistanCrisis']"
FXstreetReports,en,0,analyst,0,0,"['GBPUSD', 'BOE', 'Fed', 'RiskAversion', 'Currencies']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPUSD', 'BOE', 'Fed', 'FederasiRusia', 'Matauang']"
FXStreetNews,en,0,unknown,0,0,"['GBPUSD', 'BOE', 'Fed', 'RussianFederation', 'Currencies']"
SFLiberal,en,0,politics,0,0,"['SanFrancisco', 'BOE']"
Firecaptain16,0,0,0,0,0,0
MobsterYogi,en,0,unknown,0,0,"['BOE', 'MaskUp']"
EngSchools,0,0,0,0,0,0
S1FOREX,en,0,supporter,0,0,"['GBPUSD', 'inflation', 'BoE', 'interest', 'pound']"
ESBR_Essex,en,0,unknown,0,0,['BoE']
SwallowBirding,0,0,0,0,0,0
EBwSTweets,en,0,critic,0,0,"['BoE', 'ebwsphotos']"
Luke_Pamflett,en,0,finance expert,0,0,"['boe', 'costofliving', 'ofgem']"
wallstreetmojo,en,0,unknown,0,0,"['inflation', 'economics', 'FED', 'RBI', 'BOE', 'CA']"
No_ID_Known,en,0,unknown,0,0,['bankofengland']
FXStreetNews,en,0,unknown,0,0,"['GBPUSD', 'Fed', 'Currencies', 'BOE']"
FXStreetNews,en,0,politics,0,0,"['EURGBP', 'BOE', 'ECB']"
MarkoNikolay,en,0,unknown,0,0,"['UK', 'BoE', 'GBP']"
HowardEntwistle,da,0,unknown,0,0,['bankofengland']
MTSInsights,en,0,supporter,0,0,"['uk', 'inflation', 'boe']"
coface,en,0,unknown,0,0,"['UK', 'inflation', 'BankofEngland', 'interestrates', 'CofaceCRC']"
bdemourafernan1,0,0,0,0,0,0
CSITUP,es,0,unknown,0,0,"['CSITUP', 'Oposiciones', 'BOE', 'EmpleadosPúblicos', 'AAPP']"
ageCSIT,0,0,0,0,0,0
GuyJohnsonTV,en,0,unknown,0,0,"['boe', 'inflation']"
politietsorost,no,0,unknown,0,0,"['Telemark', 'Bø', 'Oterholtvegen']"
OtisWhite,en,0,politics,0,0,"['demagogues', 'BOE']"
CKadoum,fr,0,unknown,0,0,"['JO2022', 'Norvège', 'Biathlon', 'Røiseland', 'Bø']"
vickylbeard,en,0,finance expert,0,0,"['boe', 'costofliving', 'ofgem']"
PlataformaMill1,es,0,unknown,0,0,"['MinisterioDeDefensa', 'LALEGIÓN', 'comienza', 'Convocatoria', 'TropayMarineria', 'BOE']"
IreneRoj,es,0,unknown,0,0,"['profemala', 'boe']"
Subnocratika,0,0,0,0,0,0
FinancialMirror,en,0,unknown,0,0,"['Pound', 'Sterling', 'BankofEngland', 'USdollar', 'gold', 'RussiaUkraine']"
Han_Exinity,0,0,0,0,0,0
Francesc_Forex,en,0,finance expert,0,0,"['BoE', 'BankofEngland', 'forex', 'forextrading', 'forextrader', 'forexmarket', 'trading']"
BusEconYMO,en,0,unknown,0,0,"['UK', 'CPI', 'inflation', 'costofliving', 'energybills', 'livingstandards', 'BankofEngland', 'interestrates']"
FrenchFinancier,en,0,unknown,0,0,"['CPI', 'inflation', 'BankofEngland']"
fxstreetnewsvn,vi,0,unknown,0,0,"['GBPJPY', 'BOE', 'Tiền', 'Brexit', 'Liên']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPJPY', 'BOE', 'Matauang', 'Brexit', 'FederasiRusia']"
FXStreetNews,en,0,unknown,0,0,"['GBPJPY', 'BOE', 'Currencies', 'Brexit', 'RussianFederation']"
RankiaProEN,en,0,unknown,0,0,"['BoE', 'RankiaProEurope']"
Eightcap_aufx,en,0,unknown,0,0,"['CPI', 'GBPUSD', 'gbp', 'boe', 'forextrading']"
fxstreetnewsid,id,0,analyst,0,0,"['GBPUSD', 'IHK', 'BOE', 'Fed', 'Matauang']"
CecapFormacion,es,0,unknown,0,0,"['BOE', 'acreditación', 'competencias']"
FXStreetNews,en,0,analyst,0,0,"['GBPUSD', 'CPI', 'BOE', 'Fed', 'Currencies']"
jameswoudhuysen,en,0,finance expert,0,0,"['Racism', 'BankOfEngland', 'BoE', 'AI']"
NicJanvier,en,0,critic,0,0,"['Fed', 'BOE']"
investrocom,en,0,analyst,0,0,"['stocks', 'ftse', 'boe', 'trading', 'trader', 'stocktrader', 'stockmarket']"
janeajee,en,0,unknown,0,0,"['cbdc', 'bankofengland', 'cryptocurrency']"
