username,language,isInfluencer,profession,isBank,isViral,hashtags
ZoomStocks,en,0,finance expert,0,0,"['Markets', 'Economy', 'Europe', 'ECB']"
Francesc_Forex,en,0,supporter,0,0,"['ECB', 'EURUSD']"
Francesc_Forex,en,0,supporter,0,0,"['ECB', 'EUR']"
Thomas_Wuest,en,0,analyst,0,0,"['ECB', 'Flexibility', 'DataDriven', 'Uncertainty']"
Jenny951126,en,0,unknown,0,0,"['ChristineLagarde', 'EuropeanCentralBank', 'powerfulwomen2021', 'Forbes']"
Francesc_Forex,en,0,finance expert,0,0,"['ECB', 'forex', 'forextrader', 'ForexMarket', 'trading']"
RNCrypto74,en,0,unknown,0,0,"['ecb', 'lagarde', 'inflation', 'UkraineCrisis', 'energycost']"
hubertmeijles,nl,0,unknown,0,0,"['ECB', 'rente', 'inflatie']"
VennPrimeSec,en,0,unknown,0,0,"['ECB', 'EURUSD']"
Goldsbywest,en,0,unknown,0,0,"['ecb', 'are', 'choppers', 'cricket', 'testcricket']"
GuntherSchnabl,en,0,unknown,0,0,"['ECB', 'Lagarde']"
BcnFox,en,0,politics,0,0,"['Markets', 'ECB', 'FED', 'RBA', 'geopolitics', 'markets', 'collateral', 'stocks', 'Ukraine']"
GraviolaDOTfi,en,0,unknown,0,0,"['Europe', 'end', 'stimulus', 'ECB', 'inflation', 'threat']"
believethehype,en,0,unknown,0,0,['ecb']
Francesc_Forex,en,0,finance expert,0,0,"['ECB', 'ECB', 'forex', 'forextrading', 'forextrader', 'ForexMarket']"
CavaggioniMario,en,0,finance expert,0,0,"['ECB', 'credit']"
reportasia,0,0,0,0,0,0
daxtracker,en,0,unknown,0,0,"['trading', 'news', 'ecb', 'euro', 'aktien']"
AndreasLipkow,0,0,0,0,0,0
tthompson1000,en,0,finance expert,0,0,['ECB']
CavaggioniMario,en,0,finance expert,0,0,"['ECB', 'highyield']"
zecivics2,en,0,unknown,0,0,['ECB']
FXstreetReports,en,0,analyst,0,0,"['ECB', 'InterestRate', 'CentralBanks']"
ZSEconomy,en,0,analyst,0,0,"['Europe', 'ECB', 'Monetary', 'Policy', 'InterestRate', 'MarginalLending', 'DepositRate', 'Inflation', 'APP']"
cnbcKaren,en,0,finance expert,0,0,"['ecb', 'economy']"
COTReport_de,en,0,analyst,0,0,"['trading', 'news', 'ecb', 'euro']"
lorenzocodogno,en,0,unknown,0,0,"['ecb', 'monetarypolicy', 'ukrainerussia', 'inflation', 'inflationexpectations']"
2dayT,nl,0,unknown,0,0,"['eu', 'ecb', 'Nederland', 'EU', 'EU']"
SYZ_Group,en,0,supporter,0,0,"['ECB', 'syzgroup', 'forthefuture', 'ecb', 'monetarypolicy', 'ukrainerussiawar']"
LakkisElias,en,0,unknown,0,0,['ECB']
FXstreetReports,en,0,unknown,0,0,"['ECB', 'BOE', 'InterestRate', 'CentralBanks', 'Europe']"
PatriaCZ,cs,0,unknown,0,0,"['akcie', 'trhy', 'Fed', 'ECB', 'inflace', 'válka', 'Ukrajina', 'Rusko', 'portfoli']"
MTSInsights,en,0,unknown,0,0,"['europe', 'ecb', 'outlook']"
FXstreetReports,en,0,unknown,0,0,"['Equities', 'ECB', 'InterestRate', 'FTSE', 'Europe']"
FXStreetNews,en,0,unknown,0,0,"['ECB', 'Banks', 'EURUSD']"
MaceNewsMacro,en,0,unknown,0,0,"['ecb', 'eurozone', 'monetarypolicy', 'christinelagarde', 'inflation']"
Trouw_economie,nl,0,unknown,0,0,"['ECB', 'rente']"
Marco_Abatecola,it,0,unknown,0,0,"['ECB', 'inflazione']"
SanctionsAml,en,0,unknown,0,0,"['Euro', 'ECB', 'inflation', 'temporary', 'Eurozone', 'COVID', 'Russia_Ukraine', 'stagflation']"
ZSMarkets,en,0,finance expert,0,0,"['Europe', 'European', 'Banks', 'Russian', 'sanctions', 'BMW', 'earnings', 'ECB', 'DAX', 'FTSE', 'CAC']"
daxtracker,en,0,unknown,0,0,"['trading', 'news', 'ecb', 'euro', 'aktien', 'dax', 'ezb']"
andrepaltry,it,0,unknown,0,0,"['ECB', 'APP', 'infazione', 'TTF', 'LNG', 'backwardation']"
PatriaCZ,cs,0,unknown,0,0,"['ECB', 'inflace']"
SkillingTrading,en,0,analyst,0,0,"['EUR', 'ECB']"
KVanderschrick,en,0,unknown,0,0,"['ECB', 'APP', 'inflation']"
AlanTonelson,en,0,finance expert,0,0,"['ECB', 'inflation', 'energy', 'recession', 'economy', 'eurozone', 'Europe', 'fossilfuel', 'natgas', 'Russia', 'UkraineRussiaWar']"
SanctionsAml,en,0,unknown,0,0,"['ECB', 'inflation']"
kuwaittimesnews,en,0,unknown,0,0,"['Invasion', 'Ukraine', 'ECB']"
vibiznews,id,0,unknown,0,0,"['ECB', 'interestrates', 'Ukraine', 'Ukrainian', 'RussiaUkraineConflict', 'Russia']"
LadyFinance2,de,0,unknown,0,0,['ECB']
TokenJay,en,0,finance expert,0,0,"['Markets', 'cryptomarkets', 'ECB']"
BitcoinMagNL,nl,0,unknown,0,0,"['ecb', 'inflatie', 'euro', 'Bitcoin']"
TheGlobalSpring,en,0,unknown,0,0,"['Draghi', 'ECB', 'Europe', 'Germany', 'Netherlands', 'Switzerland']"
FXStreetNews,en,0,unknown,0,0,"['EURUSD', 'Banks', 'ECB', 'Oil', 'Eurozone']"
Nachos_News,en,0,unknown,0,0,['ECB']
2fp_s,en,0,analyst,0,0,"['CPI', 'inflation', 'COVID', 'nyfed', 'ECB', 'centralbankers']"
natural_deposit,en,0,unknown,0,0,"['ECB', 'Interest', 'Inflation', 'naturaldeposit']"
FXStreetNews,en,0,politics,0,0,"['EURGBP', 'ECB', 'Ukraine', 'Politics', 'Currencies']"
Ole_S_Hansen,en,0,unknown,0,0,"['ECB', 'inflation']"
gobid1984,es,0,unknown,0,0,"['ECB', 'EuropeanUnion', 'Brussel']"
BTCRoel,en,0,unknown,0,0,"['ecb', 'rates', 'inflation']"
Voorzitter2021,nl,0,unknown,0,0,"['inflatie', 'inflation', 'behangen', 'Weimarrepubliek', 'ECB', 'MoneyPrinter', 'MonetairBeleid']"
MTSInsights,en,0,unknown,0,0,"['ECB', 'QE']"
Jbuehler777,en,0,unknown,0,0,"['FED', 'ECB']"
Analyst_G,0,0,0,0,0,0
ZaujaloMa,sk,0,unknown,0,0,"['ECB', 'inflacia']"
ALEKOSVENERIS,en,0,unknown,0,0,['ECB']
MaxDrake007,en,0,unknown,0,0,"['ECB', 'EURO']"
JohnnyComeL8Lee,en,0,unknown,0,0,"['eurusd', 'ECB', 'forex', 'dxy']"
xglobalmarkets,de,0,unknown,0,0,"['DEUTSCHE', 'BANKS', 'RATES', 'ECB']"
ockelz,nl,0,unknown,0,0,"['ECB', 'Bitcoin']"
Cessnadriver50,en,0,unknown,0,0,['ECB']
mehabecapital,en,0,unknown,0,0,"['Italy', 'ECB']"
xglobalmarkets,en,0,finance expert,0,0,"['ECB', 'LAGARDE', 'ENERGY', 'ECONOMY', 'OIL', 'OOTT']"
KathyJones,en,0,unknown,0,0,"['ECB', 'CPI']"
xglobalmarkets,de,0,finance expert,0,0,"['ECB', 'COMMODITIES', 'ECONOMY']"
turktimecom,tr,0,unknown,0,0,"['AvrupaMerkezBankası', 'ECB']"
newspads,en,0,unknown,0,0,"['EuropeanUnion', 'ECB']"
FXStreetNews,en,0,unknown,0,0,"['EURUSD', 'CPI', 'ECB', 'USDJPY', 'Banks']"
julianHjessop,en,0,unknown,0,0,"['ECB', 'BoE', 'Fed', 'Ukraine', 'euro']"
julianHjessop,en,0,unknown,0,0,"['ECB', 'QE', 'QT', 'euro']"
InvezzPortal,en,0,finance expert,0,0,"['ECB', 'InterestRates', 'ChristineLagarde', 'StockMarketNews', 'MohamedElErian', 'UkraineWar', 'EuropeanCentralBank']"
PHD2468,de,0,unknown,0,0,"['EZN', 'ECB', 'AnleiheKäufeSchnellerZurückGefahren', 'Grund', 'HohereTeuerungsraten']"
xglobalmarkets,ca,0,unknown,0,0,"['ECB', 'Oil', 'OOTT']"
xglobalmarkets,de,0,unknown,0,0,"['ECB', 'OIL', 'OOTT']"
euronomics,en,0,unknown,0,0,"['ECB', 'inflation']"
fsaraceno,en,0,unknown,0,0,"['ECB', 'APP']"
FXstreetReports,en,0,unknown,0,0,"['EURUSD', 'ECB', 'Inflation', 'Volatility']"
BWealthyAndFree,en,0,unknown,0,0,"['ECB', 'inflation']"
ArendJanKamp,en,0,finance expert,0,0,"['AEX', 'ECB']"
aa_balkans,hr,0,unknown,0,0,['ECB']
fxstreetnewsid,id,0,unknown,0,0,"['EURUSD', 'ECB', 'Matauang', 'Mayor']"
kaba561,ja,0,unknown,0,0,"['WBS', 'デジタルドル', '安全保障', '日経平均', 'ECB', '量的緩和']"
xglobalmarkets,en,0,unknown,0,0,"['ECB', 'LAGARDE']"
fibermarketstr,tr,0,unknown,0,0,"['ECB', 'Lagarde', 'merkezbankası', 'euro']"
xglobalmarkets,en,0,finance expert,0,0,"['ECB', 'LAGARDE', 'ECONOMY', 'ENERGY']"
SIAWealth,en,0,analyst,0,0,"['Ukraine', 'Amazon', 'ECB', 'earnings', 'market', 'morningminutes', 'siawealth', 'dailynewsletter', 'marketnews']"
AndreasUhlig1,en,0,unknown,0,0,"['interestrates', 'inflation', 'Euro', 'ECB', 'EZB', 'Lagarde']"
LJBrouwers,en,0,unknown,0,0,"['ECB', 'investing', 'eurozone']"
xglobalmarkets,en,0,unknown,0,0,"['ECB', 'LAGARDE', 'INFLATION']"
TraderMarcoCost,en,0,supporter,0,0,"['ECB', 'European', 'Ukraine', 'Lagarde', 'Russia']"
pb_double,en,0,unknown,0,0,['ECB']
GuntherSchnabl,de,0,unknown,0,0,"['ECB', 'Lagarde']"
xglobalmarkets,en,0,finance expert,0,0,"['ECB', 'LAGARDE', 'HICP', 'INFLATION', 'ECONOMY']"
XM_COM,en,0,unknown,0,0,"['US', 'CPI', 'ECB', 'Ukraine', 'Russia', 'XM', 'XM_COM', 'XMUSOpenNote']"
xglobalmarkets,de,0,finance expert,0,0,"['ECB', 'GDP', 'INFLATION', 'ECONOMY']"
SMerler,en,0,unknown,0,0,"['ECB', 'RussiaUkraineWar']"
MarketsLight,en,0,unknown,0,0,['ECB']
0xShinken,en,0,unknown,0,0,"['CBDCs', 'cryptocurrencies', 'ECB', 'Lagarde']"
JulianMI2,en,0,unknown,0,0,"['Lagarde', 'ECB']"
xglobalmarkets,en,0,finance expert,0,0,"['ECB', 'LAGARDE', 'INFLATION', 'ECONOMY']"
Proinvestor_com,da,0,unknown,0,0,"['Valuta', 'ECB', 'euro']"
Zohra_1992,en,0,unknown,0,0,['ECB']
TomPorterTF,en,0,unknown,0,0,"['Lagarde', 'ECB']"
SatoshiSalamura,tr,0,unknown,0,0,"['ECB', 'FED', 'Rusya', 'Euro']"
_Forex_Wizard,en,0,critic,0,0,"['ECB', 'Lagarde']"
FXstreetReports,ca,0,unknown,0,0,"['EURUSD', 'ECB', 'Majors', 'Equities', 'CPI']"
economusiker,en,0,unknown,0,0,"['CoreCPI', 'ECB']"
YorkMarketsTR,tr,0,unknown,0,0,"['ECB', 'dolar', 'euro']"
valeepasqui,en,0,analyst,0,0,['ECB']
PVandenHoute,en,0,unknown,0,0,"['ECB', 'Lagarde']"
SAFE_Frankfurt,en,0,unknown,0,0,"['ECB', 'inflation', 'monetarypolicy']"
JanKrahnen,0,0,0,0,0,0
justbuyforever,en,0,finance expert,0,0,"['Bitcoin', 'BTC', 'RussiaUkraineWar', 'Russia', 'Ukraine', 'Economics', 'newsletter', 'bitcoinmining', 'BitcoinRegulation', 'FED', 'ECB']"
gamberOne,it,0,unknown,0,0,['ECB']
wereldnieuwsonl,nl,0,unknown,0,0,"['ECB', 'economie', 'eurozone', 'inflatie', 'Oekraïne', 'oorlog', 'Rusland', 'Lagarde']"
KarstenJunius,en,0,unknown,0,0,"['ECB', 'Lagarde', 'normalization']"
sevket_sayar87,tr,0,unknown,0,0,"['ECB', 'FED', 'BRENT', 'OIL']"
lauranaka,it,0,unknown,0,0,"['Draghi', 'BTP', 'spread', 'ECB']"
mtmalinen,de,0,unknown,0,0,['ECB']
fxstreetnewsvn,vi,0,unknown,0,0,"['ECB', 'Lạm']"
Skyz1984,en,0,finance expert,0,0,"['ECB', 'Fed']"
fxstreetnewsid,id,0,unknown,0,0,"['Emas', 'XAUUSD', 'ECB', 'Inflasi', 'Ukraina']"
emeyersson,tl,0,unknown,0,0,['ECB']
hgtraderpt,en,0,curious,0,0,"['ECB', 'Lagarde', 'EuropeanUnion', 'StandWithUkriane']"
AlimRiccardo,en,0,unknown,0,0,['ECB']
lauranaka,it,0,unknown,0,0,"['UkraineRussianWar', 'ECB', 'BCE']"
TheOfficalSerg,fr,0,critic,0,0,['ECB']
InvGurInd,en,0,analyst,0,0,"['WallStreet', 'WorldMarket', 'Inflation', 'USFederalReserve', 'EuropeanCentralBank', 'Investmentguruindia']"
Francesco_Tokyo,en,0,unknown,0,0,"['US', 'gas', 'Russia', 'Ukraine', 'FederalReserve', 'ECB', 'Biden', 'UkraineRussianWar', 'RussianUkrainianWar']"
fxstreetnewsid,id,0,unknown,0,0,"['ECB', 'Inflasi']"
FXStreetNews,en,0,unknown,0,0,"['Gold', 'XAUUSD', 'ECB', 'Inflation', 'Ukraine']"
GloriaGrigolon,it,0,unknown,0,0,"['ECB', 'DeGuindos']"
FADiodovich_IG,it,0,unknown,0,0,['ECB']
CorpayFX,en,0,finance expert,0,0,"['Euro', 'ECB', 'marketcommentary']"
jnaervig,de,0,unknown,0,0,['ECB']
agreO7,en,0,unknown,0,0,"['lagarde', 'ECB']"
SevensReport,en,0,finance expert,0,0,"['NYSE', 'ECB']"
SonyKapoor,en,0,unknown,0,0,"['Draghi', 'Lagarde', 'ECB']"
emresirin82,tr,0,unknown,0,0,"['ECB', 'lagarde', 'enflasyon', 'Fed', 'dolar']"
medlockthames,en,0,finance expert,0,0,"['Ukraine', 'Stimulus', 'ECB', 'Forex', 'Currency']"
ETNOWlive,en,0,unknown,0,0,"['ECB', 'growth', 'inflation', 'Europe', 'InterestRates', 'UkraineRussiaWar']"
7sReport,en,0,finance expert,0,0,"['NYSE', 'ECB']"
LgFxAcademy,en,0,unknown,0,0,['ECB']
LegacyFXtrade,en,0,unknown,0,0,['ECB']
mehabecapital,en,0,unknown,0,0,"['ECB', 'Inflation']"
PaulSommerville,en,0,unknown,0,0,"['ECB', 'Lagarde', 'ECB']"
jdoes1000,en,0,unknown,0,0,['ECB']
InvGurInd,en,0,finance expert,0,0,"['CurrencyNews', 'euro', 'EuropeanCentralBank', 'Investmentguruindia']"
Tom_Frankfurt,fr,0,unknown,0,0,"['lagarde', 'ecb', 'eur', 'corruption']"
Proinvestor_com,da,0,unknown,0,0,"['ECB', 'renten']"
MWellerFX,en,0,unknown,0,0,"['ECB', 'EURUSD', 'GBPUSD', 'USDJPY']"
FuturesBen_TDAN,0,0,0,0,0,0
FrederikEngholm,da,0,unknown,0,0,"['ECB', 'dkøko']"
ghostsquawk,en,0,unknown,0,0,"['btc', 'ecb']"
Tom_Frankfurt,de,0,unknown,0,0,"['ecb', 'eur', 'Lagarde']"
lassecorin,fi,0,supporter,0,0,"['Inflaatio', 'ECB']"
MaceNewsMacro,it,0,unknown,0,0,"['ecb', 'eurozone', 'monetarypolicy', 'christinelagarde', 'inflation']"
V_TBot,en,0,unknown,0,0,"['BitcoinNews', 'ECB', 'Inflation', 'USA', 'Economics']"
xglobalmarkets,de,0,finance expert,0,0,"['ECB', 'GDP', 'EUROPE', 'CENTRALBANKS', 'INFLATION', 'ECONOMY']"
FXstreetReports,en,0,unknown,0,0,"['EURUSD', 'Recommended', 'Ukraine', 'Inflation', 'ECB']"
marcelavelez,es,0,unknown,0,0,"['Lagarde', 'ECB']"
PaulSommerville,en,0,unknown,0,0,"['ECB', 'inflation', 'Stagflation']"
fxstreetnewsvn,vi,0,unknown,0,0,"['EURGBP', 'ECB', 'Ukraine', 'Cặp', 'Tiền']"
ElliottCafe,en,0,unknown,0,0,['ECB']
_muhammett2,tr,0,unknown,0,0,"['ecb', 'eurusd', 'xauusd']"
o_franco_aleman,fr,0,unknown,0,0,"['ECB', 'inflation']"
MaceNewsMacro,en,0,analyst,0,0,"['ecb', 'eurozone', 'monetarypolicy', 'christinelagarde', 'inflation']"
2dayT,nl,0,unknown,0,0,"['corona', 'Lagarde', 'ecb', 'euro']"
asegpi,en,0,unknown,0,0,"['ECB', 'DAX']"
rotepille,en,0,unknown,0,0,"['ECB', 'EU']"
MDelledonne_gx,en,0,unknown,0,0,"['ECB', 'inflation']"
Sino_Market,en,0,unknown,0,0,"['ECB', 'inflation']"
RobbertManders,nl,0,unknown,0,0,"['ECB', 'banken', 'ING', 'ABN']"
ETNOWlive,en,0,unknown,0,0,"['ECB', 'inflation', 'GDP', 'Europe', 'InterestRates', 'Growth']"
GloriaGrigolon,en,0,finance expert,0,0,"['ECB', 'Lagarde']"
l_malen,en,0,finance expert,0,0,['ECB']
_prashantnair,en,0,unknown,0,0,['ECB']
_muhammett2,tr,0,unknown,0,0,"['ecb', 'eurusd', 'dxy', 'xauusd']"
PhilWorthey,en,0,unknown,0,0,"['CPI', 'thefed', 'ECB']"
warburg100,de,0,unknown,0,0,['ECB']
dumbwire,en,0,unknown,0,0,"['BitcoinNews', 'ECB', 'Inflation', 'USA', 'Economics']"
warburg100,de,0,unknown,0,0,"['ECB', 'LAGARDE']"
COTReport_de,en,0,unknown,0,0,"['ECB', 'inflation']"
COTReport_de,en,0,unknown,0,0,"['trading', 'news', 'ecb', 'euro', 'aktien', 'dax', 'ezb']"
bankenverband,de,0,unknown,0,0,"['EZB', 'ECB', 'Negativzinsen']"
marcelavelez,es,0,unknown,0,0,"['Lagarde', 'inflation', 'ECB']"
yohayelam,en,0,unknown,0,0,['ECB']
VincentBoy_IG,fr,0,unknown,0,0,['ECB']
recaptrader,nl,0,unknown,0,0,"['ECB', 'inflatie', 'stagflatie', 'BTC', 'ETH', 'ADA', 'BNB', 'FTM', 'ATOM', 'rente', 'Putin', 'Rusland', 'Oekraine', 'SOL', 'KAVA', 'Terra']"
Schuldensuehner,en,0,unknown,0,0,"['ECB', 'Inflation']"
jnaervig,en,0,finance expert,0,0,"['Fed', 'ECB']"
saxobank,en,0,unknown,0,0,['ECB']
KASDad,en,0,supporter,0,0,"['ECB', 'Fed']"
SimonS0301,en,0,unknown,0,0,"['ECB', 'inflation', 'EUinflation', 'ECBmeeting']"
marketscom,en,0,unknown,0,0,"['ECB', 'EuropeanCentralBank']"
Insider_FX,en,0,unknown,0,0,['ECB']
marcelavelez,es,0,unknown,0,0,['ECB']
Phillippok1,en,0,unknown,0,0,"['ECB', 'Bitcoin']"
KVanderschrick,en,0,unknown,0,0,"['ECB', 'GDP']"
ExecutionTrader,en,0,unknown,0,0,"['futurestrading', 'OOTT', 'wheat', 'LME', 'gold', 'tradingstrategy', 'CPI', 'ECB', 'energy', 'Futures']"
forexanalytix,en,0,unknown,0,0,"['ECB', 'GDP']"
KASDad,en,0,unknown,0,0,['ECB']
xglobalmarkets,en,0,unknown,0,0,"['ECB', 'EUROPE', 'CENTRALBANKS', 'INFLATION']"
l_malen,da,0,unknown,0,0,['ECB']
RPMarketAnalyst,en,0,unknown,0,0,['ECB']
3Sigmamarkets,de,0,unknown,0,0,"['ecb', 'growth', 'inflation']"
marcelavelez,es,0,unknown,0,0,"['inflation', 'Eurozone', 'ECB']"
pattie_jabbaz,es,0,analyst,0,0,"['CPI', 'ECB']"
rtmonn,en,0,unknown,0,0,"['ECB', 'inflation']"
MaceNewsMacro,de,0,unknown,0,0,"['Lagarde', 'ECB']"
Trader_Mauro,de,0,unknown,0,0,"['ECB', 'ECB', 'ECB']"
JulianMI2,en,0,unknown,0,0,['ECB']
rtmonn,en,0,supporter,0,0,"['equities', 'ECB', 'FED']"
ghostsquawk,fr,0,unknown,0,0,"['ecb', 'forex', 'eurusd']"
PatriaCZ,cs,0,unknown,0,0,"['ECB', 'dluhopisy', 'ekonomika', 'inflace']"
FXStreetNews,en,0,supporter,0,0,['ECB']
GloriaGrigolon,it,0,unknown,0,0,['ECB']
ssinvestments8,en,0,unknown,0,0,"['inflation', 'ECB']"
CreditSuisse,0,0,0,0,0,0
ParaGurmesi,tr,0,unknown,0,0,"['ECB', 'AvrupaMerkezBankası', 'FED']"
edjmoya,en,0,unknown,0,0,"['Inflation', 'ECB']"
MTSInsights,en,0,unknown,0,0,"['ecb', 'qt', 'europe']"
holbornassets,en,0,unknown,0,0,"['ECB', 'Ukraine', 'holborn', 'Euro', 'inflation', 'lagarde']"
YorkMarketsTR,tr,0,unknown,0,0,"['dolar', 'usdtry', 'ECB']"
mDull618,es,0,unknown,0,0,['ECB']
fxstreetnewsid,id,0,unknown,0,0,"['EURJPY', 'ECB', 'Ukraina', 'PenghindaranRisiko', 'Matauang']"
Evawilson_22,en,0,unknown,0,0,"['EURJPY', 'EURJPY', 'ECB', 'JPY', 'forextrading']"
KASDad,en,0,analyst,0,0,"['CPI', 'ECB', 'Fed']"
AbansGroup,en,0,unknown,0,0,"['ECB', 'Russia', 'Ukraine']"
zerohedgejpn,ja,0,unknown,0,0,['ECB']
KillinGswitCH98,0,0,0,0,0,0
Loupo85,vi,0,unknown,0,0,"['BCE', 'ECB']"
FranceMob,vi,0,unknown,0,0,"['BCE', 'ECB']"
TraderFortune,en,0,finance expert,0,0,"['ECB', 'EurUsd', 'WeeklyForexForecast', 'CI']"
nlowe11,en,0,unknown,0,0,['ecb']
dft,nl,0,unknown,0,0,"['AEX', 'ECB']"
fxstreetnewsid,id,0,unknown,0,0,"['GBPUSD', 'ECB', 'IHK']"
FXstreetReports,en,0,analyst,0,0,"['ECB', 'Inflation', 'Technical']"
goldenvesttur,tr,0,unknown,0,0,"['EURUSD', 'ECB', 'faiz']"
matthew_miskin,en,0,unknown,0,0,"['bond', 'ECB', 'Inflation']"
FactSet,0,0,0,0,0,0
emeyersson,da,0,unknown,0,0,['ECB']
BobOnMarkets,en,0,politics,0,0,['ECB']
soyjosesegarra,et,0,unknown,0,0,"['ECB', 'policymistake']"
FXStreetNews,en,0,unknown,0,0,"['EURJPY', 'ECB', 'Ukraine', 'RiskAversion', 'Currencies']"
FreedomStocks,en,0,unknown,0,0,['ECB']
xglobalmarkets,en,0,finance expert,0,0,"['ECB', 'PANDEMIC', 'INFLATION']"
SchuermannChris,en,0,unknown,0,0,"['ECB', 'BehindTheCurve', 'inflation', 'Dax']"
FxOverseas,en,0,finance expert,0,0,"['DAX', 'EUstock', 'Indices', 'ECB', 'USA', 'Europe']"
xglobalmarkets,en,0,finance expert,0,0,"['ECB', 'XGlobalMarkets', 'BANKS']"
AlexanderPrins,nl,0,unknown,0,0,"['ECB', 'opkoopprogramma']"
FrederikEngholm,da,0,unknown,0,0,"['dkøko', 'ecb']"
SeTrader_Net,ja,0,unknown,0,0,"['ECB', '政策金利']"
FxProArabic,ar,0,unknown,0,0,"['الأوروبي', 'اليورو', 'ECB', 'Euro']"
xglobalmarkets,en,0,finance expert,0,0,"['ECB', 'XGlobalMarkets', 'RATES']"
fxstreetnewsvn,vi,0,unknown,0,0,"['Tin', 'ECB', 'Lãi']"
InsightviewEu,en,0,finance expert,0,0,"['ECB', 'dkpol', 'Ukraine']"
temporocco,de,0,finance expert,0,0,"['ECB', 'Italy', 'Bonds']"
Ecoguy8,en,0,unknown,0,0,['ECB']
FXStreetNews,en,0,unknown,0,0,"['GBPUSD', 'ECB', 'CPI']"
Lvieweconomics,en,0,unknown,0,0,"['ECB', 'Italy']"
jsblokland,en,0,finance expert,0,0,"['ECB', 'UkraineWar', 'GDP']"
WalterStreett,nl,0,unknown,0,0,"['ECB', 'inflatie']"
cfbjerknes,no,0,unknown,0,0,"['CPI', 'ECB']"
Nostradominae,en,0,finance expert,0,0,['ECB']
Eddie_Poker,en,0,finance expert,0,0,"['ECB', 'economy']"
fxstreetnewsid,id,0,unknown,0,0,"['EURGBP', 'ECB', 'Ukraina', 'PasanganSilang', 'Matauang']"
BcnFox,en,0,unknown,0,0,"['ECB', 'Lagarde', 'Ukraine', 'forex']"
xglobalmarkets,en,0,analyst,0,0,"['ECB', 'EUROPE', 'CENTRALBANKS', 'INFLATION', 'ECONOMY']"
heknowscrypto,en,0,unknown,0,0,"['ECB', 'crypto', 'risk', 'btc']"
ETNOWlive,en,0,unknown,0,0,"['ECB', 'inflation', 'ECB', 'Europe', 'InterestRates']"
Boqueron66,en,0,unknown,0,0,['ecb']
Paul_Gaspais,en,0,unknown,0,0,"['ECB', 'PEPP', 'CB', 'COVID_19']"
Zakaria_KARDOU,fr,0,finance expert,0,0,"['cac40', 'fce', 'market', 'bourse', 'inflation', 'ecb', 'bce']"
giamaga,en,0,unknown,0,0,['ECB']
AgraMarkets,en,0,finance expert,0,0,"['ECB', 'rates', 'EURO']"
ArendJanKamp,nl,0,unknown,0,0,"['AEC', 'ECB']"
TraderFortune,en,0,unknown,0,0,"['ECB', 'Euro', 'EU']"
KO81748576,ja,0,unknown,0,0,"['ユーロドル', 'ECB', '政策金利']"
ETNOWlive,en,0,unknown,0,0,"['ECB', 'ECB', 'Europe', 'InterestRates']"
fxstreetnewsid,id,0,unknown,0,0,"['EURUSD', 'ECB', 'SukuBunga', 'Matauang', 'Mayor']"
gustavomedesil,es,0,unknown,0,0,['ECB']
YorkMarketsTR,tr,0,unknown,0,0,"['ECB', 'EURUSD', 'usdtry', 'Turkey']"
BirdingBrussels,es,0,unknown,0,0,['ECB']
3Sigmamarkets,en,0,unknown,0,0,"['bonds', 'italian', 'ecb', 'yields']"
sashaspez,da,0,finance expert,0,0,['ecb']
RealMikeLarson,en,0,unknown,0,0,"['ECB', 'oil', 'gold', 'equities']"
tradingdotcom,en,0,finance expert,0,0,"['ECB', 'EURUSD', 'MarketUpdate']"
FranCanJourno,en,0,unknown,0,0,"['ECB', 'EURUSD']"
maneco1964,en,0,unknown,0,0,"['PIIGS', 'ECB', 'BTP']"
ZoomStocks,en,0,finance expert,0,0,"['Germany', 'France', 'UK', 'ECB', 'StockMarkets', 'Europe', 'DAX', 'FTSE100', 'CAC40']"
PaulSommerville,en,0,unknown,0,0,"['ECB', 'stagflation']"
1Pip1Der,en,0,unknown,0,0,"['EURUSD', 'ECB']"
reportasia,en,0,unknown,0,0,"['trading', 'news', 'ecb', 'euro', 'aktien', 'dax', 'ezb']"
reportasia,en,0,unknown,0,0,"['ECB', 'inflation']"
ATAFIN,en,0,unknown,0,0,"['ECB', 'Hawkish', 'Lagarde', 'EURUSD', 'Bull', 'DXY', 'EURUSD', 'Euro', 'EM', 'Currency']"
TIOmarkets,en,0,analyst,0,0,"['ECB', 'inflation', 'Russia', 'Ukraine', 'Gold', 'Dax', 'Oil', 'Trading']"
KarstenJunius,en,0,unknown,0,0,"['ECB', 'asset', 'sanctions']"
YorkMarketsTR,tr,0,unknown,0,0,"['Europa', 'ECB']"
AndreasLipkow,en,0,unknown,0,0,"['trading', 'news', 'ecb', 'euro', 'aktien', 'dax', 'ezb']"
MaceNewsMacro,en,0,unknown,0,0,"['ecb', 'monetarypolicy', 'inflation']"
MTSInsights,en,0,unknown,0,0,"['ECB', 'inflation', 'rates']"
MrGringhuis,en,0,unknown,0,0,"['lagarde', 'ECB']"
J_FRobin,en,0,unknown,0,0,['ECB']
rupprECHT,de,0,unknown,0,0,"['EZB', 'ECB']"
divyachowdhury,en,0,unknown,0,0,"['inflation', 'ECB', 'policy', 'EU', 'interestrates']"
ReutersGMF,en,0,unknown,0,0,"['inflation', 'ECB', 'policy', 'EU', 'interestrates']"
BankaSlovenije,sl,0,unknown,0,0,"['BankaSlovenije', 'ECB']"
