source,target,type,weight
skiverband,bankofengland,tweet,1.0
Sportbuzzer,bankofengland,tweet,1.0
a_autieri,bankofengland,tweet,1.0
sportschau,bankofengland,tweet,1.0
azzurridigloria,bankofengland,tweet,1.0
Mendhino,bankofengland,tweet,1.0
C_o_r_a_l_i_e_C,bankofengland,tweet,1.0
Ski_Austria_,bankofengland,tweet,1.0
MaximeBatt,bankofengland,tweet,1.0
berlinfluencer,bankofengland,tweet,1.0
berlinfluencer,sportstudio,mention,0.5
frankie1960,bankofengland,tweet,1.0
evabelmonte,xabitolosa,mention,0.5
evabelmonte,Tyrexito,mention,0.5
seputarforex,bankofengland,tweet,1.0
jamienovelene,bankofengland,tweet,1.0
jamienovelene,2023SaraWhite,mention,0.5
MaximoJuanPG,bankofengland,tweet,1.0
MaximoJuanPG,Defensagob,mention,0.5
smooches0411,LakeGibsonFB,mention,0.5
LakeGibsonFB,timothy99694751,mention,0.5
LakeGibsonFB,landonsethbrown,mention,0.5
LakeGibsonFB,alabama313,mention,0.5
LakeGibsonFB,WadeTyer1,mention,0.5
LakeGibsonFB,CormaniMcClain2,mention,0.5
Carlson_JoshuaJ,JamaalBowmanNY,mention,0.5
Carlson_JoshuaJ,LakelandCSD,mention,0.5
ComptonsNw1,bankofengland,tweet,1.0
evolutionICR,bankofengland,tweet,1.0
bankofengland,Tommy_M_E_J,mention,0.5
NEOintheMCR,bankofengland,tweet,1.0
NEOintheMCR,bankofengland,mention,0.5
tradefinglobal,bankofengland,tweet,1.0
tradefinglobal,bankofengland,mention,0.5
Rudolfottosiebe,bankofengland,tweet,1.0
montse_eco,bankofengland,tweet,1.0
montse_eco,mitecogob,mention,0.5
PhilipVerzun,bankofengland,tweet,1.0
SFLiberal,bankofengland,tweet,1.0
SFLiberal,Firecaptain16,mention,0.5
MobsterYogi,bankofengland,tweet,1.0
MobsterYogi,EngSchools,mention,0.5
ESBR_Essex,bankofengland,tweet,1.0
ESBR_Essex,SwallowBirding,mention,0.5
ESBR_Essex,EssexBirdNews,mention,0.5
No_ID_Known,bankofengland,tweet,1.0
HowardEntwistle,bankofengland,tweet,1.0
HowardEntwistle,bankofengland,mention,0.5
coface,bankofengland,tweet,1.0
coface,bdemourafernan1,mention,0.5
CSITUP,ageCSIT,mention,0.5
GuyJohnsonTV,bankofengland,tweet,1.0
CKadoum,bankofengland,tweet,1.0
vickylbeard,bankofengland,tweet,1.0
IreneRoj,bankofengland,tweet,1.0
IreneRoj,Subnocratika,mention,0.5
FinancialMirror,Han_Exinity,mention,0.5
FrenchFinancier,bankofengland,tweet,1.0
RankiaProEN,bankofengland,tweet,1.0
NicJanvier,bankofengland,tweet,1.0
janeajee,bankofengland,tweet,1.0
RathbonesGroup,bankofengland,tweet,1.0
cescyl,IDAEenergia,mention,0.5
PaulRei58884563,bankofengland,tweet,1.0
twiskerIFA,bankofengland,tweet,1.0
Amannatt,bankofengland,tweet,1.0
MsSamiraAmin,bankofengland,tweet,1.0
RiskBandit,bankofengland,tweet,1.0
TwoFiveBaseball,DaylonYount,mention,0.5
KGLiebowitz,bankofengland,tweet,1.0
dbalears,bankofengland,tweet,1.0
_LeighM_O,bankofengland,tweet,1.0
_LeighM_O,AsmMiaBonta,mention,0.5
_LeighM_O,OUSDNews,mention,0.5
Cold_Magenta,bankofengland,tweet,1.0
FoudePicardie,bankofengland,tweet,1.0
BuchetDavy,bankofengland,tweet,1.0
Oli_ThePigeon,bankofengland,tweet,1.0
kevin1roberts,bankofengland,tweet,1.0
kevin1roberts,mortgagesols,mention,0.5
Ellacotts,bankofengland,tweet,1.0
mcbridesllp,bankofengland,mention,0.5
mcbridesllp,HMRCgovuk,mention,0.5
psoedehuelva,bankofengland,tweet,1.0
psoedehuelva,sanchezcastejon,mention,0.5
psoedehuelva,JAGarciaBonares,mention,0.5
MichalLecomte1,bankofengland,tweet,1.0
Generali_Inv_FR,bankofengland,tweet,1.0
HarrisSamaras,FT,mention,0.5
Nikolaiwww,bankofengland,tweet,1.0
Nikolaiwww,NSSF_Biathlon,mention,0.5
Nikolaiwww,biathlonworld,mention,0.5
CICCPDemAndaluc,bankofengland,tweet,1.0
Stox_King,bankofengland,tweet,1.0
FBartalini,bankofengland,tweet,1.0
JSR_macro,bankofengland,tweet,1.0
FdeCastroS,bankofengland,tweet,1.0
FdeCastroS,DianaMorantR,mention,0.5
FdeCastroS,CienciaConFutur,mention,0.5
FdeCastroS,ASEICAnews,mention,0.5
thebizteach,bankofengland,tweet,1.0
thealikecom,bankofengland,tweet,1.0
vicperezal,bankofengland,tweet,1.0
vicperezal,Sergio_Ramos_A,mention,0.5
vicperezal,marcoauoficial,mention,0.5
vicperezal,ppaguimes_,mention,0.5
vicperezal,desdelamoncloa,mention,0.5
vicperezal,pablocasado_,mention,0.5
vicperezal,ppdecanarias,mention,0.5
politickil,bankofengland,tweet,1.0
politickil,bondsforthewin,mention,0.5
ITCMarkets,bankofengland,tweet,1.0
ero_sup,supgalicia,mention,0.5
latoyakharding,bankofengland,tweet,1.0
treasurytoday,bankofengland,tweet,1.0
TechTeamWeekly,bankofengland,tweet,1.0
Armada_esp,bankofengland,tweet,1.0
SamReconnIntl,bankofengland,tweet,1.0
privalgo,bankofengland,tweet,1.0
Meir_BY,bankofengland,tweet,1.0
Meir_BY,bankofengland,mention,0.5
boe_jamaica,bankofengland,tweet,1.0
OMadlom,YouTube,mention,0.5
balles17,bankofengland,tweet,1.0
balles17,publico_es,mention,0.5
balles17,PSOE,mention,0.5
waylanderII,bankofengland,tweet,1.0
waylanderII,BorisJohnson,mention,0.5
GodetVincent1,bankofengland,tweet,1.0
GodetVincent1,KhanNRachel,mention,0.5
onthepitch_pod,bankofengland,tweet,1.0
rpo_sport,bankofengland,tweet,1.0
ram_blanrem,bankofengland,tweet,1.0
Btcbasics1,bankofengland,tweet,1.0
Pieterzelve,bankofengland,tweet,1.0
PsoeBadajozCEP,bankofengland,tweet,1.0
polymath1959,bankofengland,tweet,1.0
polymath1959,bankofengland,mention,0.5
InvariantPersp1,Bubblespotting,mention,0.5
ppnacho4,bankofengland,tweet,1.0
_jmt,bankofengland,tweet,1.0
Davide_peacock,bankofengland,tweet,1.0
BoerboelBreeder,bankofengland,tweet,1.0
Floflo62_wp,bankofengland,tweet,1.0
srfsport,bankofengland,tweet,1.0
PNSDgob,bankofengland,tweet,1.0
RNCrypto74,Dennis_Porter_,mention,0.5
InfoHugoQuentin,bankofengland,tweet,1.0
GeorgeSpalluto,bankofengland,tweet,1.0
Chiccog17,bankofengland,tweet,1.0
kikikremenjas23,bankofengland,tweet,1.0
Bertolca10,bankofengland,tweet,1.0
Paul_Gaspais,bankofengland,tweet,1.0
Paul_Gaspais,business,mention,0.5
Ecoimpulso,civio,mention,0.5
TRONXANIDOS,bankofengland,tweet,1.0
gsbusby,bankofengland,tweet,1.0
gsbusby,BrandonBulldogs,mention,0.5
gsbusby,bshields0244,mention,0.5
gsbusby,blake_levine,mention,0.5
ricbender,bankofengland,tweet,1.0
lavozdeltajo,bankofengland,tweet,1.0
lavozdeltajo,lavozdeltajo,mention,0.5
BabsOkoye,bankofengland,tweet,1.0
BabsOkoye,MoneySavingExp,mention,0.5
redaccionmedica,J_Mediavilla,mention,0.5
AmaliaLopezAcer,boegob,mention,0.5
gimeneztorresa,bankofengland,tweet,1.0
gimeneztorresa,elEconomistaes,mention,0.5
gimeneztorresa,BenjaUOC,mention,0.5
gimeneztorresa,TConstitucionE,mention,0.5
cescyl,INCIBE,mention,0.5
DailyFXasia,bankofengland,tweet,1.0
LakeGibsonFB,ImDatDude44,mention,0.5
GabeGibbs10,bankofengland,tweet,1.0
GabeGibbs10,LGHSGBB,mention,0.5
GabeGibbs10,LGHSOfficial,mention,0.5
jacobotweetsnow,bankofengland,tweet,1.0
paco_cdlv,bankofengland,tweet,1.0
RouisCo,bankofengland,tweet,1.0
RouisCo,boemuseum,mention,0.5
mccoll_lorraine,bankofengland,tweet,1.0
mccoll_lorraine,NatWest_Help,mention,0.5
notevalidators,bankofengland,tweet,1.0
notevalidators,bankofengland,mention,0.5
CsBadajoz,bankofengland,tweet,1.0
CsBadajoz,BarreraGragera,mention,0.5
Realty_Et,bankofengland,tweet,1.0
dllanosg,bankofengland,tweet,1.0
Fund_Laboral,bankofengland,tweet,1.0
Aeconnelly,bankofengland,tweet,1.0
JoeManimbo,bankofengland,tweet,1.0
ARRACO_FX,bankofengland,tweet,1.0
TheBusinessMag,bankofengland,tweet,1.0
TheBusinessMag,bankofengland,mention,0.5
agrnegocios,mincoturgob,mention,0.5
agrnegocios,_minecogob,mention,0.5
agrnegocios,CienciaGob,mention,0.5
agrnegocios,LuisPlanas,mention,0.5
agrnegocios,f_miranda_s,mention,0.5
agrnegocios,EspOrellana,mention,0.5
agrnegocios,Isabelbombal1,mention,0.5
idis_research,bankofengland,tweet,1.0
idis_research,SaludISCIII,mention,0.5
auvmpleon,bankofengland,tweet,1.0
C_dPaz,bankofengland,tweet,1.0
h_bego,bankofengland,tweet,1.0
h_bego,ProudandSweet,mention,0.5
InvestingDE,bankofengland,tweet,1.0
QuestRecruitme1,bankofengland,tweet,1.0
InvestingcomZA,bankofengland,tweet,1.0
MeiZhan3,bankofengland,tweet,1.0
tw_agraria,bankofengland,tweet,1.0
UGTAnd_OAS,bankofengland,tweet,1.0
cescyl,AIReF_es,mention,0.5
AlvaroGmolinero,bankofengland,tweet,1.0
InfomericsR,bankofengland,tweet,1.0
GacetaCadiz,bankofengland,tweet,1.0
NormanSoftball,cowley_softball,mention,0.5
GarfieldBengals,bankofengland,tweet,1.0
AsunCarretero,bankofengland,tweet,1.0
AsunCarretero,elboletinmadrid,mention,0.5
fincasesteban,bankofengland,tweet,1.0
aytoloradelrio,bankofengland,tweet,1.0
aytoloradelrio,sanidadgob,mention,0.5
rakaplaka,bankofengland,tweet,1.0
cdeualmeria,bankofengland,tweet,1.0
minishiqui,bankofengland,tweet,1.0
minishiqui,LaBasePublico,mention,0.5
minishiqui,publico_es,mention,0.5
minishiqui,s,mention,0.5
AjuntamentVLC,Haciendagob,mention,0.5
BLeaderNews,bankofengland,tweet,1.0
ksnutrition2,bankofengland,tweet,1.0
ksnutrition2,j_13241,mention,0.5
ksnutrition2,EWoodhouse7,mention,0.5
ksnutrition2,erichhartmann,mention,0.5
ksnutrition2,Naperville203,mention,0.5
EnLuchaVTC,bankofengland,tweet,1.0
EnLuchaVTC,consumogob,mention,0.5
EnLuchaVTC,agarzon,mention,0.5
thatsnotmycow,bankofengland,tweet,1.0
Amundi_ENG,bankofengland,tweet,1.0
iisgetafe,bankofengland,tweet,1.0
DezeweekEu,bankofengland,tweet,1.0
DezeweekEu,PvdA,mention,0.5
expansioncom,bankofengland,tweet,1.0
expansioncom,margacastillo74,mention,0.5
HOYAgro,bankofengland,tweet,1.0
miguel230874,bankofengland,tweet,1.0
miguel230874,ituerahipster,mention,0.5
miguel230874,IdiazAyuso,mention,0.5
miguel230874,eruizescudero,mention,0.5
JG_OpIHE,valenciaplaza,mention,0.5
rotaryradiouk,bankofengland,tweet,1.0
IIS_IdISSC,bankofengland,tweet,1.0
Sandrine160219,bankofengland,tweet,1.0
EnfermerosasCS,bankofengland,tweet,1.0
vigohoy,bankofengland,tweet,1.0
Catalunya_Press,bankofengland,tweet,1.0
Evelascomorillo,bankofengland,tweet,1.0
Evelascomorillo,GPPopular,mention,0.5
SchrodersDE,bankofengland,tweet,1.0
AltoYClaro_TV,bankofengland,tweet,1.0
EugenioMateos,SanidadGobCan,mention,0.5
EugenioMateos,sanidadgob,mention,0.5
EugenioMateos,CanSaludable,mention,0.5
chrismayLU,DanielaGabor,mention,0.5
JeffWheatonAD,bankofengland,tweet,1.0
JeffWheatonAD,AmherstCSD,mention,0.5
JeffWheatonAD,AmherstTigers1,mention,0.5
LadyDogs_GBK,bankofengland,tweet,1.0
LadyDogs_GBK,KelsaWalker,mention,0.5
ADesarrollo,bankofengland,tweet,1.0
ADesarrollo,portalparados,mention,0.5
TheRJRobinson,bankofengland,tweet,1.0
1humana1,MayadeenEnglish,mention,0.5
MTSInsights,NatWestBusiness,mention,0.5
davonta11747491,bankofengland,tweet,1.0
jlseto,bankofengland,tweet,1.0
AIT_Accountants,bankofengland,tweet,1.0
AlmeriaAbogados,bankofengland,tweet,1.0
AlmeriaAbogados,LP_hans,mention,0.5
Hora_Digital,bankofengland,tweet,1.0
Hora_Digital,Hora_Digital,mention,0.5
IndivisibleHRCO,bankofengland,tweet,1.0
IndivisibleHRCO,dcsdk12,mention,0.5
iamcoache,bankofengland,tweet,1.0
Acad_GD,bankofengland,tweet,1.0
AlexSan85617527,bankofengland,tweet,1.0
AlexSan85617527,IpekOzkardeskay,mention,0.5
CcooUbu,bankofengland,tweet,1.0
EditaOla,bankofengland,tweet,1.0
EditaOla,instrabajoyss,mention,0.5
ConBici,bankofengland,tweet,1.0
ConBici,DGTes,mention,0.5
ConBici,mitmagob,mention,0.5
ASAJACyL,bankofengland,tweet,1.0
Mathur_Aakriti,bankofengland,tweet,1.0
maherediadiaz,bankofengland,tweet,1.0
SullivanChip,bankofengland,tweet,1.0
SullivanChip,hayden_sully34,mention,0.5
My_Pedagogics,StanChart,mention,0.5
My_Pedagogics,350,mention,0.5
ParamountUSD,bankofengland,tweet,1.0
GANewsDville,bankofengland,tweet,1.0
MarcMarkee,Kaishay5,mention,0.5
MarcMarkee,CormaniMcClain2,mention,0.5
pimgunzel,bankofengland,tweet,1.0
pimgunzel,KremlinRussia_E,mention,0.5
pimgunzel,VVD,mention,0.5
OrinocoTribune,bankofengland,tweet,1.0
OrinocoTribune,jrmaniaCCS,mention,0.5
jodilatina8,bankofengland,tweet,1.0
jodilatina8,GovNedLamont,mention,0.5
jodilatina8,WTNH,mention,0.5
jodilatina8,ctcapitolreport,mention,0.5
AB_insights,bankofengland,tweet,1.0
Evenco_Inter,bankofengland,tweet,1.0
investing_china,bankofengland,tweet,1.0
ProRecGroup,bankofengland,tweet,1.0
JohnDCaudwell,bankofengland,tweet,1.0
JohnDCaudwell,BBCRadio4,mention,0.5
VisionMoneyUK,bankofengland,tweet,1.0
UR_Sentinel,bankofengland,tweet,1.0
UR_Sentinel,romecsd,mention,0.5
BlocksAdvisors,bankofengland,tweet,1.0
tradingwdavid,hermeshannah,mention,0.5
ClassySeller,bankofengland,tweet,1.0
MConnollyittm,SteliosConto,mention,0.5
reedonshore,bankofengland,tweet,1.0
jjb_1970,bankofengland,tweet,1.0
BruneteVoz,bankofengland,tweet,1.0
Forexperiences,bankofengland,tweet,1.0
_OfficialPress,bankofengland,tweet,1.0
SirFrancisWoods,bankofengland,tweet,1.0
Quant_Girl,bankofengland,tweet,1.0
AlmunecarAyto,bankofengland,tweet,1.0
AlmunecarAyto,AlmunecarAyto,mention,0.5
TwoFiveBaseball,adan_flores28,mention,0.5
TwoFiveBaseball,centralball,mention,0.5
TwoFiveBaseball,MGarciaparra,mention,0.5
TwoFiveBaseball,FlatgroundBats,mention,0.5
NewVideosSite,bankofengland,tweet,1.0
oncustodian,bankofengland,tweet,1.0
WithyGrove,bankofengland,tweet,1.0
BORN_Traders,bankofengland,tweet,1.0
Darioscashtalks,bankofengland,tweet,1.0
ExtraMediauk,bankofengland,tweet,1.0
BankOnDividends,bankofengland,tweet,1.0
DesguaceTafalla,bankofengland,tweet,1.0
PeninsulaQatar,bankofengland,tweet,1.0
asymetricjockey,bankofengland,tweet,1.0
asymetricjockey,johnredwood,mention,0.5
mgiulianico,bankofengland,tweet,1.0
mgiulianico,TradersCom,mention,0.5
vijaybhambwani,bankofengland,tweet,1.0
jsreynolds59,bankofengland,tweet,1.0
jsreynolds59,izzy1907x,mention,0.5
jsreynolds59,realXRPwhale,mention,0.5
iamlala74,bankofengland,tweet,1.0
dan_zwirn,bankofengland,tweet,1.0
FPUinvestiga,bankofengland,tweet,1.0
Money_Side_Up,bankofengland,tweet,1.0
LadyDogs_GBK,jclarkpullen,mention,0.5
jclarkpullen,LadyDogs_GBK,mention,0.5
MediosTec21_Vva,crosique11,mention,0.5
MediosTec21_Vva,expansioncom,mention,0.5
blunderCT,0feliaNFT,mention,0.5
UKPolsUnbiased,bankofengland,tweet,1.0
Alejandro_vegan,umairh,mention,0.5
jamsandwich,bankofengland,tweet,1.0
yvonnebrookstv,bankofengland,tweet,1.0
melspence2,bankofengland,tweet,1.0
melspence2,BorisJohnson_MP,mention,0.5
mieke2,bankofengland,tweet,1.0
mieke2,bankofengland,mention,0.5
mieke2,xandernieuws,mention,0.5
yidwithlid,bankofengland,tweet,1.0
_DiamondHandz,bankofengland,tweet,1.0
_DiamondHandz,doodles,mention,0.5
_DiamondHandz,ArtistHBTL,mention,0.5
srebouh,bankofengland,tweet,1.0
ewe_ryu,bankofengland,tweet,1.0
IndMediaGroup,bankofengland,tweet,1.0
Nice_Pullman,bankofengland,tweet,1.0
saschastaat,bankofengland,tweet,1.0
tobi_scheel,bankofengland,tweet,1.0
Giovamae,bankofengland,tweet,1.0
HullLecturer,bankofengland,tweet,1.0
DrCharlesSmith,bankofengland,tweet,1.0
LynZreyes13,bankofengland,tweet,1.0
JuanWild51,bankofengland,tweet,1.0
patalmypal,bankofengland,tweet,1.0
ladyjenkin,bankofengland,tweet,1.0
Wexboy_Value,bankofengland,tweet,1.0
haptoninvest,bankofengland,tweet,1.0
danrami2009,bankofengland,tweet,1.0
WebMediums,bankofengland,tweet,1.0
RuthBreddal,bankofengland,tweet,1.0
Diplomacy140,bankofengland,tweet,1.0
Diplomacy140,FT,mention,0.5
UCSEconomics,bankofengland,tweet,1.0
UCSEconomics,bankofengland,mention,0.5
e_middlebrook,bankofengland,tweet,1.0
UniteSharon,bankofengland,tweet,1.0
Bitcoin_Korea,bankofengland,tweet,1.0
BTCTN,bankofengland,tweet,1.0
weeMar80,bankofengland,tweet,1.0
weeMar80,RishiSunak,mention,0.5
snappyaunt1,bankofengland,tweet,1.0
dukster777,bankofengland,tweet,1.0
DafyddT55128468,bankofengland,tweet,1.0
JDomingoGallego,bankofengland,tweet,1.0
JDomingoGallego,TConstitucionE,mention,0.5
Kathi8Mc,bankofengland,tweet,1.0
psicolabile96,bankofengland,tweet,1.0
psicolabile96,tarjei_boe,mention,0.5
Econgrad5143,bankofengland,tweet,1.0
Econgrad5143,DavidjoyAd1,mention,0.5
BkRidAI,bankofengland,tweet,1.0
BkRidAI,bankofengland,mention,0.5
SebPBerry,bankofengland,tweet,1.0
SebPBerry,ChrisMasonBBC,mention,0.5
JohnDCaudwell,JonnyDymond,mention,0.5
JohnDCaudwell,bankofengland,mention,0.5
TimWcroft,bankofengland,tweet,1.0
KatyRoseSmith,bankofengland,tweet,1.0
StevenBown,bankofengland,tweet,1.0
iamwilloc,bankofengland,tweet,1.0
iamwilloc,GBNEWS,mention,0.5
GoodFairyClean,bankofengland,tweet,1.0
ClearlyPR,bankofengland,tweet,1.0
ClearlyPR,MhaMonahans,mention,0.5
ClearlyPR,AccountsTodayUK,mention,0.5
Hughesy53,bankofengland,tweet,1.0
AZMcollects,bankofengland,tweet,1.0
jason_polanski,bankofengland,tweet,1.0
jason_polanski,thetimes,mention,0.5
Rachaelb20,bankofengland,tweet,1.0
LordLevison,bankofengland,tweet,1.0
patrimoine24,bankofengland,tweet,1.0
patrimoine24,FTI_France,mention,0.5
johnkerr001,bankofengland,tweet,1.0
TIMGOLDFINCH,rajuchavda1981,mention,0.5
TIMGOLDFINCH,Nick_Wellings,mention,0.5
SpirosMargaris,FT,mention,0.5
SpirosMargaris,FinancialTimes,mention,0.5
anjovalenti,bankofengland,tweet,1.0
dmoses34,bankofengland,tweet,1.0
b_plural,bankofengland,tweet,1.0
TradeLikeASage,bankofengland,tweet,1.0
bankofengland,mencap_charity,mention,0.5
GilesCoghlanCCA,CNBCArabia,mention,0.5
BuffyBk5,bankofengland,tweet,1.0
BuffyBk5,guardiannews,mention,0.5
YTHISNEWS,bankofengland,tweet,1.0
elliottwaveintl,bankofengland,tweet,1.0
jaundicedview2,bankofengland,tweet,1.0
SocFilosofiaCLM,bankofengland,tweet,1.0
CarolyneKershaw,bankofengland,tweet,1.0
BogatyMen,bankofengland,tweet,1.0
BogatyMen,jsblokland,mention,0.5
BogatyMen,TrysteroBlog,mention,0.5
JoWarner01,bankofengland,tweet,1.0
Fawzi_ac,bankofengland,tweet,1.0
Fawzi_ac,bankofengland,mention,0.5
KshitizBisht,bankofengland,tweet,1.0
SomersetNews,bankofengland,tweet,1.0
AllanYMcD,bankofengland,tweet,1.0
AllanYMcD,FisherAndrew79,mention,0.5
IanStronge,bankofengland,tweet,1.0
bankofengland,bigusrobus,mention,0.5
tamforrester,bankofengland,tweet,1.0
LarsenDisney,bankofengland,tweet,1.0
MConnollyittm,TheAssetMag,mention,0.5
Gerundagula,bankofengland,tweet,1.0
proportunity_uk,bankofengland,tweet,1.0
proportunity_uk,Telegraph,mention,0.5
VoteHafner,bankofengland,tweet,1.0
AllTiedUp14,bankofengland,tweet,1.0
djStreethawk,bankofengland,tweet,1.0
Selling_My_Biz,bankofengland,tweet,1.0
BegbiesScotland,bankofengland,tweet,1.0
Begbies_Chelts,bankofengland,tweet,1.0
BTG_Advisory,bankofengland,tweet,1.0
Handpicked_Acc,bankofengland,tweet,1.0
RealBizRescue,bankofengland,tweet,1.0
Thridar1,bankofengland,tweet,1.0
TgeAwards,bankofengland,tweet,1.0
TgeAwards,bankofengland,mention,0.5
MrLutece,bankofengland,tweet,1.0
MercoglianoTB,bankofengland,tweet,1.0
bankofengland,Walter_Essex,mention,0.5
abl_business,bankofengland,tweet,1.0
QUICK_QMW,bankofengland,tweet,1.0
Aprilcumming2,bankofengland,tweet,1.0
AdeFrutosCasado,bankofengland,tweet,1.0
AdeFrutosCasado,EstrategiasTv,mention,0.5
MrsPissedProle,bankofengland,tweet,1.0
cbweinberg,bankofengland,tweet,1.0
BritishHeraldUK,bankofengland,tweet,1.0
GrowthCapVen,bankofengland,tweet,1.0
bankofengland,rugbywarrior,mention,0.5
StuartofLeeds,bankofengland,tweet,1.0
capex_en,bankofengland,tweet,1.0
karensayuriii,bankofengland,tweet,1.0
TradeFloorAudio,thepoundlive,mention,0.5
TS_Lombard,bankofengland,tweet,1.0
TS_Lombard,kvenetis1,mention,0.5
AzadZangana,bankofengland,tweet,1.0
saxomarketcall,bankofengland,tweet,1.0
saxomarketcall,Altheaspinozzi,mention,0.5
saxomarketcall,petergarnry,mention,0.5
saxomarketcall,johnjhardy,mention,0.5
oiltraderlondon,bankofengland,tweet,1.0
oiltraderlondon,bankofengland,mention,0.5
Cash4houses,bankofengland,tweet,1.0
UnCivilServantt,bankofengland,tweet,1.0
presidentkitcat,bankofengland,tweet,1.0
Reggie_Styles,bankofengland,tweet,1.0
A_JRichardsonMP,bankofengland,tweet,1.0
KonjoHealth,bankofengland,tweet,1.0
KonjoHealth,NickFerrariLBC,mention,0.5
marv33067105,bankofengland,tweet,1.0
MarkOwenlloyd,bankofengland,tweet,1.0
BendyBill,bankofengland,tweet,1.0
MrBull667,bankofengland,tweet,1.0
AlArabiya_Bn,Carina_bn,mention,0.5
CSIFenseEXT,bankofengland,tweet,1.0
HarrisSamaras,EdConwaySky,mention,0.5
HarrisSamaras,SkyNews,mention,0.5
CheekywillWill,bankofengland,tweet,1.0
Leedsjohnlufc,bankofengland,tweet,1.0
Leedsjohnlufc,Ed_Miliband,mention,0.5
ErikaTaylor04,bankofengland,tweet,1.0
CynicalCall,bankofengland,tweet,1.0
AvramisDespotis,bankofengland,tweet,1.0
RossiTardelli,bankofengland,tweet,1.0
KISSeverybody,bankofengland,tweet,1.0
KISSeverybody,garethjllewelyn,mention,0.5
19Emtee69,bankofengland,tweet,1.0
NoonansAuctions,bankofengland,tweet,1.0
LabourPark,bankofengland,tweet,1.0
Murat_Akyol,bankofengland,tweet,1.0
DonnellyArtist,bankofengland,tweet,1.0
DonnellyArtist,bankofengland,mention,0.5
DonnellyArtist,CBItweets,mention,0.5
DonnellyArtist,BBCr4today,mention,0.5
DonnellyArtist,BBCNews,mention,0.5
DonnellyArtist,AndrewBailey,mention,0.5
Bill_Dare,bankofengland,tweet,1.0
AlarmBell,bankofengland,tweet,1.0
DrMartinGray,bankofengland,tweet,1.0
DrMartinGray,BBCr4today,mention,0.5
askclinik,bankofengland,tweet,1.0
stevensbiker70,IvanKorelo,mention,0.5
askzoee,bankofengland,tweet,1.0
Traders_Summit,kathylienfx,mention,0.5
Traders_Summit,60SecInvestor,mention,0.5
AnkitMadX,bankofengland,tweet,1.0
jameswoudhuysen,clim8resistance,mention,0.5
AzadZangana,CNBC,mention,0.5
VennPrimeSec,bankofengland,tweet,1.0
MattRFWebb,bankofengland,tweet,1.0
PhilipAOldfield,bankofengland,tweet,1.0
asliboraltan,bankofengland,tweet,1.0
kibris_postasi,bankofengland,tweet,1.0
dmcbridejr_,CoachBahler,mention,0.5
dmcbridejr_,CoachRoc,mention,0.5
dmcbridejr_,lino_lupinetti,mention,0.5
92newschannel,bankofengland,tweet,1.0
Parakulecom,bankofengland,tweet,1.0
SharonRStoops,bankofengland,tweet,1.0
1ststatefuture,bankofengland,tweet,1.0
Christo50073532,bankofengland,tweet,1.0
SodhaniKunal,bankofengland,tweet,1.0
EauDeMacro,bankofengland,tweet,1.0
EauDeMacro,swrighteconomy,mention,0.5
Roy0090,bankofengland,tweet,1.0
jayi_wang,bankofengland,tweet,1.0
alotmoon,bankofengland,tweet,1.0
gollrrg,bankofengland,tweet,1.0
Junichi_IG,bankofengland,tweet,1.0
Markets_DTR,bankofengland,tweet,1.0
snowman_love_fx,bankofengland,tweet,1.0
blunderCT,FangGangNFT,mention,0.5
blunderCT,Murph_lord,mention,0.5
blunderCT,Schwifty_ETH,mention,0.5
blunderCT,TJk12_,mention,0.5
Takasho0001,bankofengland,tweet,1.0
jeografy,bankofengland,tweet,1.0
jeografy,HouseofCommons,mention,0.5
jeografy,UKHouseofLords,mention,0.5
fazi_online,bankofengland,tweet,1.0
KalkineUSA,bankofengland,tweet,1.0
mccandlessp,bankofengland,tweet,1.0
jeografy,Number10press,mention,0.5
jeografy,Conservatives,mention,0.5
jeografy,1922_Committee,mention,0.5
SalahBouhmidi,bankofengland,tweet,1.0
Rugbyladuk2011,bankofengland,tweet,1.0
joe_sinful,bankofengland,tweet,1.0
ThomasRolain,bankofengland,tweet,1.0
martinjguest,bankofengland,tweet,1.0
martinjguest,markcarney2017,mention,0.5
martinjguest,johnbercow1,mention,0.5
heartytiger,bankofengland,tweet,1.0
richardphipps7,bankofengland,tweet,1.0
citizendark30,bankofengland,tweet,1.0
ProfBillMcGuire,bankofengland,tweet,1.0
ht4ecosocialism,bankofengland,tweet,1.0
FXstreetReports,kathylienfx,mention,0.5
cr_cl,bankofengland,tweet,1.0
SwissCay,bankofengland,tweet,1.0
tomo_hedge,bankofengland,tweet,1.0
Lovgirlsinboots,bankofengland,tweet,1.0
ausbiztv,DavidBassanese,mention,0.5
ausbiztv,BetaShares,mention,0.5
tangallio,bankofengland,tweet,1.0
elmbescocia,bankofengland,tweet,1.0
GCycles1,bankofengland,tweet,1.0
GCycles1,bankofengland,mention,0.5
juliaxbell,bankofengland,tweet,1.0
SengaEkiba,bankofengland,tweet,1.0
twoaddtwoisfour,bankofengland,tweet,1.0
ThisMoneyOwl1,bankofengland,tweet,1.0
caravaggio12,bankofengland,tweet,1.0
craig_forex,OANDA,mention,0.5
tyrone_bi,bankofengland,tweet,1.0
pcgonenuts,bankofengland,tweet,1.0
pcgonenuts,strackers74,mention,0.5
pcgonenuts,MailOnline,mention,0.5
ma_vicente,bankofengland,tweet,1.0
ma_vicente,JuanIgnacioCre1,mention,0.5
RealVision,MacroAlf,mention,0.5
