source,target,type,weight
bankofengland,UKParliament,mention,0.5
bankofengland,MESandbu,mention,0.5
bankofengland,ayguldiscovers,mention,0.5
bankofengland,themurrays12,mention,0.5
bankofengland,CoinParade,mention,0.5
bankofengland,brendonconnelly,mention,0.5
bankofengland,cardelium,mention,0.5
bankofengland,v_markovnikov,mention,0.5
bankofengland,antonywambua0,mention,0.5
bankofengland,MattMKing,mention,0.5
bankofengland,thedomjackson,mention,0.5
bankofengland,MaxiWid,mention,0.5
bankofengland,BlueCabsBand,mention,0.5
bankofengland,keefeglise,mention,0.5
bankofengland,mu_naveed,mention,0.5
bankofengland,ThePSR,mention,0.5
bankofengland,Jon_the_Deacon,mention,0.5
bankofengland,MT_editorial,mention,0.5
bankofengland,BshayerAlMuftah,mention,0.5
bankofengland,Hamishckay1,mention,0.5
bankofengland,rayvahey,mention,0.5
bankofengland,ugprophet,mention,0.5
bankofengland,LBS,mention,0.5
bankofengland,andyphiggins,mention,0.5
bankofengland,stewhampton,mention,0.5
bankofengland,econhedge,mention,0.5
bankofengland,pgiannop,mention,0.5
bankofengland,BensBotanics,mention,0.5
bankofengland,joertmclark,mention,0.5
bankofengland,karendwild,mention,0.5
bankofengland,MagicMeArts,mention,0.5
bankofengland,whitechapelmiss,mention,0.5
bankofengland,FoTHCP,mention,0.5
bankofengland,spitz_cityfarm,mention,0.5
bankofengland,SchoolGovNet,mention,0.5
bankofengland,saropph,mention,0.5
bankofengland,Sharpleyactive,mention,0.5
bankofengland,kingstreetimage,mention,0.5
bankofengland,jakwaz,mention,0.5
bankofengland,paowong1,mention,0.5
bankofengland,23scouse,mention,0.5
bankofengland,goldenanton,mention,0.5
bankofengland,Hajayam,mention,0.5
bankofengland,wilscot_,mention,0.5
bankofengland,ahmedalgomiah,mention,0.5
bankofengland,LadyNomes,mention,0.5
bankofengland,GOSH_School,mention,0.5
bankofengland,PinguReilly,mention,0.5
bankofengland,McgoughKieran,mention,0.5
bankofengland,Michelle_N_20,mention,0.5
bankofengland,2ndthoughttank,mention,0.5
bankofengland,5Phillips,mention,0.5
bankofengland,EmmaJanePreston,mention,0.5
bankofengland,Soozie03,mention,0.5
bankofengland,HuggablyGothic,mention,0.5
bankofengland,ASykes67,mention,0.5
bankofengland,Yan1Lee,mention,0.5
bankofengland,Lambrettaman6,mention,0.5
bankofengland,Heathyheath_,mention,0.5
bankofengland,UkThom,mention,0.5
bankofengland,karldrinkwater,mention,0.5
bankofengland,dogs_ear003,mention,0.5
bankofengland,cpotterjourno,mention,0.5
bankofengland,AmitP327,mention,0.5
bankofengland,ItsMeAgainBradA,mention,0.5
bankofengland,ikysmom,mention,0.5
bankofengland,EarpyM,mention,0.5
bankofengland,louswann,mention,0.5
bankofengland,DunelmUK,mention,0.5
bankofengland,naresh6sn,mention,0.5
bankofengland,stewpot666,mention,0.5
bankofengland,christie_mxx,mention,0.5
bankofengland,tubbyeu175,mention,0.5
bankofengland,2004Kane,mention,0.5
bankofengland,exponytailpaul,mention,0.5
bankofengland,_hammerbear,mention,0.5
bankofengland,financecyprus,mention,0.5
bankofengland,el_shellay,mention,0.5
bankofengland,hebdeezi23,mention,0.5
bankofengland,LorraineJohnson,mention,0.5
bankofengland,widowmac11,mention,0.5
bankofengland,vintage2_V2,mention,0.5
bankofengland,JulianPanico,mention,0.5
bankofengland,twold2tweet,mention,0.5
bankofengland,JasonViral,mention,0.5
bankofengland,RoyMezzanine1,mention,0.5
bankofengland,nickyvadera,mention,0.5
bankofengland,gemandmoll,mention,0.5
bankofengland,Petethecrow,mention,0.5
bankofengland,veganwelshgirl,mention,0.5
bankofengland,P_Chazza,mention,0.5
bankofengland,emmaba88,mention,0.5
bankofengland,Maybegoodenuf,mention,0.5
bankofengland,naturesgreat,mention,0.5
bankofengland,KirstieSnow,mention,0.5
bankofengland,olearybridget,mention,0.5
bankofengland,cpc61,mention,0.5
bankofengland,sffed,mention,0.5
bankofengland,Stephen_Barry,mention,0.5
bankofengland,CBrotheridge,mention,0.5
bankofengland,SusieGFSH,mention,0.5
bankofengland,keyesdotcom,mention,0.5
bankofengland,Resh_Twitoor,mention,0.5
bankofengland,oldmorganian,mention,0.5
bankofengland,AshleighGerman,mention,0.5
bankofengland,MeatFreeFoodie,mention,0.5
bankofengland,Vez1972,mention,0.5
bankofengland,JossLyonsWhite,mention,0.5
bankofengland,bgeron,mention,0.5
bankofengland,TweetEco,mention,0.5
bankofengland,SSJBMUFC,mention,0.5
bankofengland,DidymusBrush,mention,0.5
bankofengland,positivelyJen,mention,0.5
bankofengland,TimesONeill,mention,0.5
bankofengland,HenryStantonGP,mention,0.5
bankofengland,ConsueloEtty,mention,0.5
bankofengland,jennamarieT,mention,0.5
bankofengland,AlexHale1,mention,0.5
bankofengland,FloraMcnerney,mention,0.5
bankofengland,WalkerWorcester,mention,0.5
bankofengland,ctelf1983,mention,0.5
bankofengland,TobyDurkin69,mention,0.5
bankofengland,OPFUK,mention,0.5
bankofengland,BlavatnikSchool,mention,0.5
bankofengland,nick4mony,mention,0.5
bankofengland,domvauxbiscombe,mention,0.5
bankofengland,Dogwashbewdley,mention,0.5
bankofengland,dek_g,mention,0.5
bankofengland,IainDale,mention,0.5
bankofengland,LBC,mention,0.5
bankofengland,The_Andy_Goode,mention,0.5
bankofengland,Brannigand,mention,0.5
bankofengland,Mabbannerman,mention,0.5
bankofengland,Syenta1,mention,0.5
bankofengland,create_jim,mention,0.5
bankofengland,Lizian,mention,0.5
bankofengland,TplusZero,mention,0.5
bankofengland,delboy1978uk,mention,0.5
bankofengland,terryhill26,mention,0.5
bankofengland,Marionphoto,mention,0.5
bankofengland,HerbChapman,mention,0.5
bankofengland,JackiHicks,mention,0.5
bankofengland,ginag287,mention,0.5
bankofengland,AOlivant,mention,0.5
bankofengland,Qamar_110,mention,0.5
bankofengland,rjwakeman,mention,0.5
bankofengland,beaumer,mention,0.5
bankofengland,sapxhp,mention,0.5
bankofengland,HJA47,mention,0.5
bankofengland,Names_nicco,mention,0.5
bankofengland,PHGCleaning,mention,0.5
bankofengland,Littlestar1979,mention,0.5
bankofengland,jamesDsibley,mention,0.5
bankofengland,1anMackie,mention,0.5
bankofengland,Zaxx2,mention,0.5
bankofengland,sumqureshi,mention,0.5
bankofengland,DecluttrMe,mention,0.5
bankofengland,jereth_samson,mention,0.5
bankofengland,PaulWoody69,mention,0.5
bankofengland,healthymindscpd,mention,0.5
bankofengland,dcpinternet,mention,0.5
bankofengland,JGMills123,mention,0.5
bankofengland,BPringle13,mention,0.5
bankofengland,Tim_Wallace,mention,0.5
bankofengland,MLClem,mention,0.5
bankofengland,colin93f,mention,0.5
bankofengland,ahatami,mention,0.5
bankofengland,assettv,mention,0.5
bankofengland,SmartCBusiness,mention,0.5
bankofengland,PhilAldrick,mention,0.5
bankofengland,cloudyip,mention,0.5
bankofengland,dan_hinge,mention,0.5
bankofengland,bealson30,mention,0.5
bankofengland,david_milliken,mention,0.5
bankofengland,RajFX10,mention,0.5
bankofengland,masplawn,mention,0.5
bankofengland,bauhiniacapital,mention,0.5
bankofengland,t0nyyates,mention,0.5
bankofengland,ERAFinancialReg,mention,0.5
bankofengland,Econdixon,mention,0.5
bankofengland,NeilDance,mention,0.5
bankofengland,beanychan,mention,0.5
bankofengland,chegejay_,mention,0.5
bankofengland,ed_kaye,mention,0.5
bankofengland,watson1205,mention,0.5
bankofengland,Anomali,mention,0.5
bankofengland,26Gould,mention,0.5
bankofengland,angrycubeian,mention,0.5
bankofengland,holamill,mention,0.5
bankofengland,smythpic,mention,0.5
bankofengland,rogueactuary,mention,0.5
bankofengland,NiceKalev,mention,0.5
bankofengland,Newt_Othis,mention,0.5
bankofengland,jeff_106,mention,0.5
bankofengland,CPicassoPD,mention,0.5
bankofengland,thatborjadguy,mention,0.5
bankofengland,AnthonyRishton,mention,0.5
bankofengland,Nataliejxxx3,mention,0.5
bankofengland,BiffaBacon1,mention,0.5
bankofengland,smoulderstoat,mention,0.5
bankofengland,elinwhopkins,mention,0.5
bankofengland,kazyann67,mention,0.5
bankofengland,clairestefanie,mention,0.5
bankofengland,davies_keaton,mention,0.5
bankofengland,ahonestmouthful,mention,0.5
bankofengland,GonzoFinance,mention,0.5
bankofengland,KarinaGregory85,mention,0.5
bankofengland,myotubulartrust,mention,0.5
bankofengland,4Lilyfoundation,mention,0.5
bankofengland,leona_crancher,mention,0.5
bankofengland,LJMU,mention,0.5
bankofengland,PLeetham,mention,0.5
bankofengland,Southcoastphil,mention,0.5
bankofengland,CalumCrichton,mention,0.5
bankofengland,shaneymacus,mention,0.5
bankofengland,irena1500,mention,0.5
bankofengland,dougmaw,mention,0.5
bankofengland,KatieAntippas,mention,0.5
bankofengland,amishpatel90,mention,0.5
bankofengland,dsquareddigest,mention,0.5
bankofengland,ethanradd,mention,0.5
bankofengland,AnneFairweather,mention,0.5
bankofengland,bastianwi,mention,0.5
bankofengland,mdbaccardax,mention,0.5
bankofengland,Thunderoad75,mention,0.5
bankofengland,Jools_Orca,mention,0.5
bankofengland,Dystopic101,mention,0.5
bankofengland,belfire86,mention,0.5
bankofengland,kat_beauchamp,mention,0.5
bankofengland,EALTurner,mention,0.5
bankofengland,Janumiah1,mention,0.5
bankofengland,sophbags,mention,0.5
bankofengland,christudball,mention,0.5
bankofengland,LeeSmithbaker,mention,0.5
bankofengland,Donny_Vito,mention,0.5
bankofengland,Dr_DavidRussell,mention,0.5
bankofengland,The_MrsH,mention,0.5
